"","n.trees","interaction.depth","shrinkage","n.minobsinnode","mean_ROC_AUC","fold_ROC_AUC"
"42",100,4,0.01,20,0.807069593543531,"0.785559736943677, 0.763069661742855, 0.752870047760727, 0.908603766025641, 0.825244755244755"
"43",250,6,0.005,20,0.810338859862757,"0.787408887800243, 0.768946770387204, 0.761105836987159, 0.910040680473373, 0.824192123665808"
"44",250,5,0.005,10,0.810019641620635,"0.786476425878092, 0.767619963289922, 0.76092967037269, 0.911585459812623, 0.823486688749847"
"45",250,6,0.01,15,0.812945964943224,"0.786131275793474, 0.786181277860327, 0.758086536955841, 0.910475992357002, 0.823854741749479"
"46",50,3,0.005,15,0.81219307579398,"0.77738840147264, 0.770261340791889, 0.784310894926401, 0.907856416420118, 0.821148325358852"
"47",1000,4,0.01,20,0.813919170738861,"0.78153484160209, 0.792449960667774, 0.764178965706232, 0.91128241083169, 0.820149674886517"
"48",100,5,0.01,5,0.808901761740544,"0.785959628573974, 0.768020277947732, 0.758673759004071, 0.910342445348455, 0.821512697828487"
"49",250,6,0.005,5,0.808506062450196,"0.785121804578249, 0.765396381435189, 0.757763564829314, 0.910641642011834, 0.823606919396393"
"50",750,5,0.01,5,0.814873268601737,"0.785947566877468, 0.79120881041867, 0.765348516285625, 0.911446776380671, 0.820414673046252"
"51",100,5,0.01,20,0.809217748874899,"0.783579763071168, 0.767876933834455, 0.767362198559349, 0.906065088757396, 0.821204760152129"
"52",1000,4,0.005,10,0.814613466654471,"0.78516077313619, 0.79409317367363, 0.760058624334482, 0.911315797583826, 0.822438964544228"
"53",500,5,0.005,5,0.812462308340963,"0.783950892194412, 0.780758674941002, 0.760621378797369, 0.911903918063774, 0.825076677708257"
"54",100,6,0.005,15,0.811060811509487,"0.783123274249577, 0.76608862861638, 0.774071210460382, 0.908915803747535, 0.823105140473562"
"55",500,6,0.01,10,0.814201107350485,"0.784847169027048, 0.791970981557556, 0.75899183761353, 0.911051271778435, 0.824144276775856"
"56",1000,3,0.005,5,0.815498017300572,"0.784765520619934, 0.789065641115287, 0.76806931177576, 0.911359457182775, 0.824230155809103"
"57",100,5,0.01,10,0.807565967816869,"0.784293258810605, 0.766917227515077, 0.756916986376449, 0.909001838839579, 0.820700527542633"
"58",500,5,0.01,15,0.816347269059966,"0.786418900863989, 0.791554934009265, 0.767531024898215, 0.911942441239316, 0.824289044289044"
"59",250,5,0.01,5,0.81380630932315,"0.788606707045515, 0.785877108644349, 0.758666418728469, 0.909867326183432, 0.826013986013986"
"60",500,5,0.01,20,0.815266699100874,"0.786606321071227, 0.790425662092474, 0.761908373786408, 0.911415957840237, 0.825977180714023"
"61",100,6,0.01,20,0.809606939821286,"0.781617417832012, 0.778061358272878, 0.75916311071093, 0.907259307199211, 0.8219335050914"
"62",250,5,0.01,20,0.814065567731607,"0.788284752531101, 0.783048684555546, 0.765857442060758, 0.909566845414201, 0.82357011409643"
"63",500,3,0.005,5,0.812506410252115,"0.781071858020843, 0.780643300410803, 0.764687891481366, 0.909561708990796, 0.826567292356766"
"64",50,5,0.005,5,0.80750251266217,"0.784783149253288, 0.771504239139935, 0.756601354525525, 0.902137008957922, 0.82248681143418"
"65",100,4,0.005,20,0.808574140525649,"0.785746229328108, 0.763842321475396, 0.762945799404948, 0.909325433514135, 0.821010918905656"
"66",50,5,0.01,15,0.80623417609434,"0.78293028710549, 0.765697054453282, 0.754986493892891, 0.907168135683761, 0.820388909336278"
"67",50,6,0.005,15,0.806220176190814,"0.778151071820908, 0.765349182763744, 0.757200810366427, 0.9086576984714, 0.821742117531591"
"68",50,3,0.01,5,0.808945026940026,"0.774899052878477, 0.768327943361594, 0.769309818352646, 0.908074714414859, 0.824113605692553"
"69",500,3,0.005,10,0.811691484423767,"0.780852891838128, 0.782858141770824, 0.760856267616661, 0.90879381369165, 0.82509630720157"
"70",500,6,0.005,5,0.813394336161707,"0.787853314925329, 0.782772484922647, 0.758433976667711, 0.911301672419461, 0.82661023187339"
"71",750,5,0.01,10,0.814527561282996,"0.781460615777441, 0.793600209771873, 0.764384493423113, 0.912902952416174, 0.820289535026377"
"72",50,6,0.005,20,0.812231742300216,"0.777560976514949, 0.769604055589546, 0.779921410115878, 0.909191886505588, 0.82488038277512"
"73",100,5,0.005,15,0.808590212224565,"0.785234998960838, 0.770836465343938, 0.756831349827748, 0.906963962853386, 0.823084284136916"
"74",750,3,0.01,15,0.814973548383015,"0.783229046049702, 0.791138886460974, 0.766562108518634, 0.912391878287311, 0.821545822598454"
"75",250,5,0.01,10,0.812640169681446,"0.785684993022773, 0.783024211170352, 0.760743716724084, 0.909566845414201, 0.824181082075819"
"76",750,4,0.01,5,0.815194801548926,"0.786021792702117, 0.791261253386942, 0.764247474945193, 0.912289149819198, 0.822154336891179"
"77",500,5,0.01,5,0.813973664028001,"0.783839553457439, 0.791460536666375, 0.758301851706859, 0.912119647846811, 0.82414673046252"
"78",500,5,0.005,15,0.813659499865136,"0.787207550250883, 0.783524167467879, 0.763273665048544, 0.910930565828402, 0.823361550729972"
"79",1000,3,0.01,5,0.815073398344039,"0.782694620112229, 0.791359146927716, 0.767746339649233, 0.912605039858646, 0.820961845172371"
"80",1000,4,0.005,5,0.815669710229787,"0.785181185237968, 0.790715846516913, 0.763435151111807, 0.911611141929652, 0.827405226352595"
"81",50,4,0.01,5,0.806258485009882,"0.781459687954633, 0.762957783410541, 0.758563654870028, 0.906997349605523, 0.821313949208686"
"82",1000,6,0.005,15,0.81469671754059,"0.784201404352602, 0.795614019753518, 0.761585401659881, 0.910136988412229, 0.821945773524721"
"83",1000,5,0.005,15,0.815646281421633,"0.784310887443959, 0.794079188882091, 0.762319429220169, 0.912707768326759, 0.824814133235186"
"84",500,5,0.005,10,0.811952026353105,"0.785064279564146, 0.782003321387991, 0.758546527560288, 0.910350149983563, 0.823795853269538"
"85",250,4,0.01,20,0.814340109951097,"0.787404248686203, 0.783524167467879, 0.765309368149076, 0.910275671844181, 0.825187093608146"
"86",750,5,0.01,20,0.815158064124137,"0.786198079035658, 0.792824053841447, 0.76397833150642, 0.911082090318869, 0.821707765918292"
"87",250,6,0.01,10,0.813987463264109,"0.786126636679433, 0.787513329254436, 0.76075839727529, 0.911433935322156, 0.824105017789228"
"88",1000,6,0.01,10,0.814508431827457,"0.78591230961076, 0.789614544183201, 0.763665146414031, 0.912587062376726, 0.82076309655257"
"89",750,6,0.005,10,0.815308784827762,"0.786923636471601, 0.79102001573289, 0.759603527247103, 0.9123816054405, 0.826615139246718"
"90",50,6,0.005,10,0.806744533265938,"0.780145890858347, 0.771804912158028, 0.750604349357971, 0.91035657051282, 0.820810943442522"
"91",100,5,0.005,20,0.809023640978614,"0.784003778094475, 0.770413425399878, 0.76039383025368, 0.907350478714661, 0.822956692430377"
"92",50,4,0.01,10,0.805723807793083,"0.781334431875538, 0.762873874661306, 0.755236063263389, 0.909108419625247, 0.820066249539934"
"93",50,5,0.01,10,0.808234941761525,"0.784907477509575, 0.774956734551176, 0.752145807234576, 0.90786668926693, 0.821298000245369"
"94",50,5,0.01,5,0.806159412393447,"0.782638950743743, 0.764275850013111, 0.754675755559035, 0.90962976660092, 0.819576739050423"
"95",100,4,0.005,5,0.807524778739068,"0.78589746444583, 0.763877283454244, 0.756939007203257, 0.909289478550296, 0.821620660041713"
"96",250,3,0.005,10,0.8087536841577,"0.784090065615629, 0.767539550738572, 0.761477744284372, 0.906537639710717, 0.82412342043921"
"97",1000,6,0.01,20,0.813118073649932,"0.781885558623556, 0.793250589983393, 0.759466508769183, 0.911826871712689, 0.819160839160839"
"98",1000,4,0.01,15,0.815188280834954,"0.784754386746237, 0.795131544445416, 0.763484086282493, 0.911960418721236, 0.820610967979389"
"99",250,4,0.005,15,0.808270694046957,"0.786070039488139, 0.764448911808408, 0.758272490604447, 0.910677596975674, 0.821884431358116"
"100",50,5,0.005,20,0.811198704481902,"0.782284522431044, 0.778755353553011, 0.768859614782336, 0.90467825443787, 0.821415777205251"
"101",1000,3,0.005,20,0.815538461637117,"0.784399958433538, 0.789513154444542, 0.769684172408393, 0.911297820101907, 0.822797202797203"
"102",1000,4,0.01,10,0.815255426702692,"0.783088016982869, 0.79278209946683, 0.77010990839336, 0.913452549720579, 0.816844558949822"
"103",500,6,0.01,5,0.812517452156443,"0.780723924467801, 0.790834717244996, 0.755003621202631, 0.911713870397765, 0.824311127469022"
"104",750,5,0.005,5,0.814317695084301,"0.785205308630979, 0.79042216589459, 0.759358851393674, 0.911120613494412, 0.825481536007852"
"105",100,5,0.005,10,0.807983440194241,"0.782742866898251, 0.774404335285377, 0.754812774036956, 0.906072793392505, 0.821884431358116"
"106",500,6,0.01,15,0.816086005931425,"0.786535806537811, 0.795218949392536, 0.762343896805512, 0.913247092784352, 0.823084284136916"
"107",1000,3,0.005,10,0.814822299384163,"0.782392149876785, 0.789443230486846, 0.76657678906984, 0.91161884656476, 0.824080480922586"
"108",500,6,0.005,20,0.813094341838027,"0.786185089516344, 0.783254960230749, 0.761952415440025, 0.910008577827087, 0.824070666175929"
"109",750,3,0.005,15,0.81451690912225,"0.782796680621122, 0.7898907438161, 0.763939183369872, 0.910540197649573, 0.825417740154582"
"110",1000,6,0.005,5,0.813725544156669,"0.785776847480775, 0.790974565160388, 0.757558037112433, 0.910691722140039, 0.823626548889707"
"111",750,5,0.005,20,0.814545286654051,"0.787137035717467, 0.788289485184861, 0.762353683839649, 0.909862189760026, 0.825084038768249"
"112",100,3,0.005,20,0.806821781786779,"0.77917167690983, 0.761702648369898, 0.763278558565612, 0.908554970003287, 0.821401055085266"
"113",1000,3,0.005,15,0.815948965188583,"0.784440782637095, 0.78953413163185, 0.768225904321954, 0.911387707511506, 0.82615629984051"
"114",50,4,0.01,20,0.808026036787663,"0.780176509011015, 0.766616554496985, 0.767570173034763, 0.906862518491124, 0.818904428904429"
"115",50,3,0.01,15,0.809004004192358,"0.784592945577625, 0.765405121929901, 0.765867229094895, 0.907450638971072, 0.821704085388296"
"116",500,4,0.01,10,0.813563471017917,"0.783390487218313, 0.789922209597063, 0.758277384121516, 0.913113545775805, 0.823113728376886"
"117",250,3,0.01,5,0.811544351475034,"0.781745457379531, 0.775038895201468, 0.763278558565612, 0.909010827580539, 0.828648018648019"
"118",1000,5,0.01,5,0.814041149077312,"0.781529274665242, 0.793614194563412, 0.764090882398998, 0.910745654585799, 0.820225739173108"
"119",750,3,0.005,5,0.814679828638377,"0.782755856417565, 0.790243859802465, 0.76532894221735, 0.910062510272847, 0.825007974481659"
"120",500,6,0.005,10,0.814138242642532,"0.788081559336124, 0.786621798793812, 0.758727587691826, 0.911957850509533, 0.825302416881364"
