"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"56",500,3,0.05,0.8,10,0,0.7,0.746081301286008,NA
"57",50,3,0.05,0.6,1,0.1,0.7,0.744345653354391,NA
"58",100,5,0.05,0.6,1,0.1,0.7,0.748558340815457,NA
"59",500,5,0.05,0.6,1,0.1,0.7,0.738581191783553,NA
"60",50,3,0.1,0.7,1,0.1,0.7,0.746355936643273,NA
"61",100,5,0.1,0.7,1,0.1,0.7,0.732580619172451,NA
"62",100,3,0.01,0.8,1,0.1,0.7,0.745921703001659,NA
"63",100,3,0.1,0.8,1,0.1,0.7,0.739003620252861,NA
"64",1000,5,0.01,0.6,5,0.1,0.7,0.744245360465432,NA
"65",50,3,0.1,0.6,5,0.1,0.7,0.749831206950031,NA
"66",500,3,0.01,0.7,5,0.1,0.7,0.745441863139287,NA
"67",100,5,0.1,0.8,5,0.1,0.7,0.738931110312633,NA
"68",50,3,0.05,0.6,10,0.1,0.7,0.747064199523788,NA
"69",1000,3,0.01,0.7,10,0.1,0.7,0.747262194416312,NA
"70",100,3,0.05,0.7,10,0.1,0.7,0.747421115680352,NA
"71",500,5,0.05,0.7,10,0.1,0.7,0.74184665793597,NA
"72",1000,3,0.01,0.8,10,0.1,0.7,0.746396642033632,NA
"73",100,5,0.01,0.8,1,1,0.7,0.739036403061471,NA
"74",100,5,0.05,0.8,1,1,0.7,0.748823700692018,NA
"75",1000,3,0.01,0.6,5,1,0.7,0.748640340025088,NA
"76",500,5,0.05,0.6,5,1,0.7,0.734311212965312,NA
"77",500,5,0.01,0.7,5,1,0.7,0.744942196044601,NA
"78",500,3,0.1,0.8,5,1,0.7,0.733059810441096,NA
"79",500,3,0.05,0.6,10,1,0.7,0.743306781849428,NA
"80",1000,5,0.05,0.6,10,1,0.7,0.737963952667561,NA
"81",100,5,0.1,0.6,10,1,0.7,0.745530454950701,NA
"82",50,3,0.01,0.7,10,1,0.7,0.742839715447439,NA
"83",500,5,0.05,0.7,10,1,0.7,0.739968423493497,NA
"84",100,5,0.05,0.8,10,1,0.7,0.743276042225734,NA
"85",500,5,0.1,0.8,10,1,0.7,0.741420850133069,NA
"86",1000,5,0.1,0.8,10,1,0.7,0.737088406715102,NA
"87",100,3,0.1,0.6,1,0,0.8,0.745148174592204,NA
"88",50,3,0.01,0.7,1,0,0.8,0.739192205644048,NA
"89",500,3,0.01,0.7,1,0,0.8,0.745401350918339,NA
"90",100,5,0.01,0.7,1,0,0.8,0.741753194928543,NA
"91",50,3,0.1,0.7,1,0,0.8,0.745759860269323,NA
"92",500,5,0.01,0.6,5,0,0.8,0.745409079778949,NA
"93",100,5,0.1,0.7,5,0,0.8,0.741515752970592,NA
"94",500,3,0.05,0.8,5,0,0.8,0.738413682977772,NA
"95",1000,5,0.01,0.6,10,0,0.8,0.745292828615574,NA
"96",100,3,0.05,0.6,10,0,0.8,0.749101505919642,NA
"97",1000,3,0.05,0.6,10,0,0.8,0.737833545998934,NA
"98",1000,5,0.05,0.6,10,0,0.8,0.736938664226121,NA
"99",50,5,0.1,0.6,10,0,0.8,0.744331252700255,NA
"100",1000,3,0.05,0.7,10,0,0.8,0.737030530153322,NA
"101",50,5,0.05,0.8,10,0,0.8,0.744848672038389,NA
"102",100,5,0.05,0.8,10,0,0.8,0.745483402804136,NA
"103",1000,3,0.01,0.7,1,0.1,0.8,0.746578886295174,NA
"104",500,5,0.1,0.7,1,0.1,0.8,0.739008059940201,NA
"105",500,3,0.01,0.6,5,0.1,0.8,0.747073278402825,NA
"106",500,5,0.05,0.6,5,0.1,0.8,0.738355099656173,NA
"107",100,5,0.01,0.7,5,0.1,0.8,0.73828196483508,NA
"108",500,3,0.1,0.7,5,0.1,0.8,0.736084168001081,NA
"109",500,5,0.05,0.7,10,0.1,0.8,0.741475847299611,NA
"110",500,3,0.05,0.8,10,0.1,0.8,0.744149097434151,NA
"111",100,5,0.05,0.8,1,1,0.8,0.744679136771204,NA
"112",500,5,0.1,0.8,1,1,0.8,0.732562745690345,NA
"113",500,5,0.05,0.7,5,1,0.8,0.737844148868042,NA
"114",100,3,0.1,0.7,5,1,0.8,0.738834982970629,NA
"115",50,3,0.05,0.6,10,1,0.8,0.746474226690706,NA
"116",100,3,0.1,0.7,10,1,0.8,0.746073325952559,NA
"117",100,5,0.05,0.8,10,1,0.8,0.744391789820636,NA
"118",100,3,0.1,0.8,10,1,0.8,0.741493898979806,NA
