"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"14",50,3,0.05,0.6,1,0.1,0.7,0.810919938481894,"0.786194367744426, 0.776021326807097, 0.753190573128719, 0.91247277695595, 0.826720647773279"
"15",100,3,0.01,0.8,1,0.1,0.7,0.809685275708793,"0.785386234078561, 0.77383095883227, 0.753112276855622, 0.909777438773833, 0.826319470003681"
"16",500,3,0.1,0.7,5,0.1,0.8,0.802506930644886,"0.760098423443484, 0.788674066952189, 0.768049737707485, 0.893864799063116, 0.801847626058152"
"17",50,5,0.1,0.6,10,0,0.7,0.814088467573606,"0.785911381787952, 0.785565947032602, 0.764027266677106, 0.910332172501644, 0.824605569868728"
"18",500,3,0.1,0.8,5,1,0.7,0.803014227617145,"0.767569252694397, 0.792019928327943, 0.764824909959286, 0.885538656722551, 0.805118390381548"
"19",500,3,0.01,0.7,1,0,0.8,0.812253386941773,"0.782546168462932, 0.787488855869242, 0.755233616504854, 0.912820769641683, 0.823177524230156"
"20",50,3,0.1,0.6,5,0.1,0.7,0.813271987747528,"0.782425551497877, 0.784712874748711, 0.76345961869715, 0.912334093523997, 0.823427800269906"
"21",1000,3,0.01,0.8,5,1,0.6,0.813615220133915,"0.780393619548113, 0.78998514115899, 0.760264152051362, 0.912093965729783, 0.825339222181327"
"22",50,3,0.05,0.6,10,0.1,0.7,0.81095076350355,"0.78277812416496, 0.77973079276287, 0.761592741935484, 0.906172953648915, 0.824479205005521"
"23",50,5,0.1,0.8,1,0,0.6,0.812357100782991,"0.786748277960868, 0.784066078140023, 0.752669413560915, 0.91190006574622, 0.826401668506932"
"24",500,3,0.01,0.6,5,0.1,0.8,0.81372350089563,"0.78146618271429, 0.787415435713661, 0.760680101002192, 0.91299027161407, 0.826065513433935"
"25",1000,5,0.01,0.6,5,0.1,0.7,0.81146771017374,"0.777038612273982, 0.794456778253649, 0.75916311071093, 0.907337637656147, 0.819342411973991"
"26",100,3,0.01,0.8,5,0.1,0.6,0.813072881750471,"0.786155399186485, 0.768635608775457, 0.77085616974632, 0.912664108727811, 0.82705312231628"
"27",500,5,0.1,0.7,10,1,0.6,0.80214329331493,"0.767569252694397, 0.79680971943012, 0.761820290479173, 0.883486655571992, 0.801030548398969"
"28",100,3,0.05,0.6,10,0,0.8,0.814716633445167,"0.782624105578813, 0.788037758937156, 0.76607520357031, 0.90952061760355, 0.827325481536008"
"29",50,3,0.05,0.6,10,1,0.8,0.811381666112642,"0.782975750423087, 0.776842933310025, 0.764115349984341, 0.906414365548981, 0.826559931296773"
"30",100,5,0.05,0.8,1,1,0.8,0.812374640681874,"0.783525949348297, 0.792572327593742, 0.750428182743501, 0.910920292981591, 0.82442645074224"
"31",500,3,0.05,0.8,10,0.1,0.6,0.810392687405633,"0.775491003830053, 0.790478105060746, 0.768920783745694, 0.90160795734714, 0.815465587044534"
"32",1000,3,0.01,0.7,10,0.1,0.7,0.81364440718741,"0.78018393159348, 0.791436063281182, 0.765563831036643, 0.909988032133465, 0.821050177892283"
"33",100,5,0.01,0.7,5,0.1,0.8,0.812014015972177,"0.783261519847986, 0.780907263351106, 0.755404889602255, 0.913684972879684, 0.826811434179855"
"34",50,3,0.1,0.7,1,0.1,0.7,0.810503273587748,"0.78180019892521, 0.787660169565597, 0.751886450829941, 0.91224549022025, 0.818924058397743"
"35",500,3,0.01,0.8,5,1,0.6,0.812995444185988,"0.781621129123245, 0.788294729481689, 0.756848477137488, 0.913896850345168, 0.824316034842351"
"36",500,5,0.05,0.6,10,0,0.6,0.809805546958645,"0.768170481874054, 0.807490603968185, 0.76300941512684, 0.899779390614727, 0.810577843209422"
"37",50,5,0.01,0.6,10,1,0.6,0.810255951035672,"0.786670340844987, 0.75839000087405, 0.767668043376135, 0.91053762943787, 0.82801374064532"
"38",1000,3,0.01,0.6,5,1,0.7,0.811879268535271,"0.776374291143375, 0.78910409929202, 0.759133749608519, 0.911896213428665, 0.822887989203779"
"39",500,5,0.05,0.6,5,1,0.7,0.808388489865912,"0.773850613105312, 0.795365789703697, 0.764448109145005, 0.892108142258383, 0.816169795117164"
"40",1000,5,0.1,0.8,10,1,0.6,0.799151325020502,"0.760710786496838, 0.784405209334848, 0.765108733949264, 0.878399028188692, 0.807132867132867"
"41",100,3,0.1,0.6,10,1,0.6,0.813080683237929,"0.778790341735697, 0.786261690411677, 0.766686893203884, 0.910226875821828, 0.823437615016562"
"42",500,5,0.1,0.8,1,1,0.8,0.79875035819758,"0.76047883079481, 0.780496460099642, 0.755292338709677, 0.886743148011177, 0.810741013372592"
"43",50,3,0.1,0.7,1,0.1,0.7,0.812996865441913,"0.781809477153291, 0.78460274451534, 0.757951965236455, 0.911810178336621, 0.828809961967857"
"44",50,3,0.01,0.7,10,1,0.7,0.81246449865777,"0.780677533327395, 0.768974739970282, 0.776706369401816, 0.906188362919132, 0.829775487670225"
"45",100,3,0.05,0.8,5,0,0.6,0.812652741494865,"0.779788679077224, 0.790528799930076, 0.756574440181647, 0.913135375575279, 0.823236412710097"
"46",500,5,0.05,0.7,10,0.1,0.7,0.806036664674402,"0.768890472373148, 0.78498208198584, 0.773143888975885, 0.894858696992111, 0.808308183045025"
"47",500,3,0.05,0.6,10,1,0.7,0.810609652123628,"0.777296547014637, 0.796722314483, 0.770325223144378, 0.898585172172913, 0.810119003803214"
"48",1000,3,0.01,0.8,10,0.1,0.7,0.814475422724557,"0.781674015023307, 0.788820907263351, 0.766288071562794, 0.912450947156476, 0.823143172616857"
"49",50,5,0.05,0.6,5,1,0.6,0.81381086470457,"0.781342782280811, 0.786759898610261, 0.7569634747886, 0.91382622452334, 0.830161943319838"
"50",500,5,0.05,0.7,10,1,0.7,0.80945745707313,"0.774856373029304, 0.797816624420942, 0.768676107892264, 0.893782616288626, 0.812155563734511"
"51",500,3,0.05,0.7,5,0,0.6,0.809369098489473,"0.772128573973457, 0.796837689013198, 0.760822012997181, 0.903387728057199, 0.81366948840633"
"52",1000,5,0.05,0.6,10,0,0.8,0.802731647971161,"0.768313366586503, 0.792558342802203, 0.772904106639524, 0.8798603406476, 0.800022083179978"
"53",100,5,0.1,0.6,10,0,0.6,0.81420803903924,"0.778539829577507, 0.796792238440696, 0.771333287660507, 0.913198296761999, 0.81117654275549"
"54",50,3,0.01,0.6,1,0.1,0.6,0.811311470235687,"0.788656809477153, 0.767679398653964, 0.761044668023802, 0.912092681623932, 0.827083793399583"
"55",100,3,0.1,0.6,1,0,0.8,0.813202524281247,"0.784696861732134, 0.795204964600996, 0.757824733792671, 0.910558175131492, 0.817727886148939"
"56",50,5,0.05,0.7,1,0,0.7,0.813339881689869,"0.786237047593599, 0.793156192640503, 0.749004169276542, 0.911218205539119, 0.827083793399583"
"57",1000,5,0.1,0.6,10,0.1,0.6,0.79494688190046,"0.755110448027078, 0.789348833143956, 0.768754404165362, 0.876431778024326, 0.785088946141578"
"58",1000,3,0.05,0.6,10,1,0.6,0.805756240384945,"0.771610848846531, 0.788030766541386, 0.771117972909489, 0.894861265203813, 0.803160348423506"
"59",500,5,0.05,0.6,5,0.1,0.8,0.807339965225105,"0.771881773106499, 0.792299624158727, 0.759050559818353, 0.895308134040105, 0.81815973500184"
"60",50,5,0.05,0.8,5,0.1,0.6,0.812956612491819,"0.784597584691666, 0.783992657984442, 0.75900896492327, 0.910271819526627, 0.826912035333088"
"61",100,3,0.1,0.8,1,0.1,0.7,0.814029321013019,"0.785058712627297, 0.792958657460012, 0.755013408236768, 0.914056079470743, 0.823059747270274"
"62",50,3,0.01,0.8,1,0,0.6,0.808412454891507,"0.78474789198658, 0.767471374879818, 0.750447756811776, 0.910615959894806, 0.828779290884554"
"63",50,3,0.05,0.8,10,0,0.6,0.810942628311357,"0.783299560583118, 0.778362031290971, 0.757655907453805, 0.90833025147929, 0.827065390749601"
"64",500,3,0.01,0.7,5,0.1,0.7,0.813889310553005,"0.780382485674416, 0.791006030941351, 0.758140365643595, 0.91344484508547, 0.826472825420194"
"65",50,3,0.01,0.6,10,0.1,0.6,0.813039948457639,"0.786572919450135, 0.765218075343064, 0.776872748982148, 0.910104885765944, 0.826431112746902"
"66",100,5,0.01,0.6,5,0.1,0.6,0.811635869807835,"0.784579956058312, 0.77684642950791, 0.761925501096148, 0.909922542735043, 0.824904919641762"
"67",50,5,0.05,0.8,1,0.1,0.6,0.812654634901717,"0.786381787951664, 0.789570841709641, 0.750080743031632, 0.91171900682117, 0.825520794994479"
"68",500,5,0.05,0.7,10,0.1,0.8,0.808270282018273,"0.775812030521659, 0.794565160388078, 0.766234242875039, 0.893379407051282, 0.811360569255306"
"69",50,3,0.1,0.7,1,0,0.6,0.809966470931499,"0.786019937056501, 0.77471200069924, 0.749562030222361, 0.912230080950033, 0.827308305729358"
"70",500,5,0.1,0.6,5,0,0.7,0.803360306480966,"0.765064131112497, 0.798973865920811, 0.761423915596618, 0.890610874835635, 0.800728744939271"
"71",100,3,0.1,0.7,10,0.1,0.6,0.813899172928979,"0.782828226596597, 0.79125251289223, 0.765886803163169, 0.908427843523997, 0.8211004784689"
"72",1000,3,0.01,0.7,5,0.1,0.6,0.812535386533281,"0.77770293340459, 0.788013285551962, 0.758502485906671, 0.912630721975674, 0.825827505827506"
"73",500,5,0.1,0.7,1,0.1,0.8,0.802781778050023,"0.759920281464327, 0.792079363691985, 0.761839864547448, 0.891893696581197, 0.808175683965158"
"74",1000,5,0.1,0.7,10,0,0.7,0.796941505207066,"0.759361732133844, 0.787369985141159, 0.769390561384278, 0.882767556295201, 0.785817691080849"
"75",1000,3,0.05,0.6,10,0,0.8,0.805645643752073,"0.775554095781004, 0.788551700026221, 0.771969444879424, 0.889812160996055, 0.802340817077659"
"76",100,5,0.05,0.6,1,0.1,0.7,0.812910433849878,"0.786305706481399, 0.790506074643825, 0.751602626839962, 0.910666040023011, 0.825471721261195"
"77",500,3,0.05,0.8,10,0,0.7,0.809952603170113,"0.77685304771236, 0.787488855869242, 0.772126037425619, 0.896715514053254, 0.816579560790087"
"78",1000,5,0.01,0.8,5,1,0.6,0.81115343784395,"0.778699415100502, 0.791831133642164, 0.757347615878484, 0.908752722304405, 0.819136302294197"
"79",100,5,0.1,0.7,1,0.1,0.7,0.807378291303681,"0.779536311273418, 0.793691110916878, 0.741898782492953, 0.905465411324786, 0.816299840510367"
"80",100,5,0.05,0.7,1,0,0.6,0.813484076784827,"0.784980775511416, 0.794115898959881, 0.75046733088005, 0.911459617439185, 0.826396761133603"
"81",500,5,0.01,0.6,5,0,0.8,0.814009683017983,"0.780445577625367, 0.792803076654139, 0.758502485906671, 0.911662506163708, 0.826634768740032"
"82",500,5,0.01,0.7,5,1,0.7,0.813136146282294,"0.780723924467801, 0.790513067039594, 0.755933389445662, 0.911323502218935, 0.82718684823948"
"83",1000,5,0.01,0.7,5,0,0.7,0.811396319620889,"0.780067025919658, 0.792963901756839, 0.755360847948638, 0.907740846893491, 0.820848975585818"
"84",50,3,0.1,0.7,1,0,0.8,0.812716655040421,"0.774024115970428, 0.787581505113189, 0.765490428280614, 0.912037465072321, 0.82444976076555"
"85",100,5,0.05,0.6,10,0.1,0.6,0.815952905518321,"0.786621166236157, 0.794292456953063, 0.764071308330723, 0.912728314020381, 0.822051282051282"
"86",100,3,0.1,0.8,10,1,0.8,0.812449394142972,"0.783893367180309, 0.790292806572852, 0.759030985750078, 0.914388662886259, 0.814641148325359"
"87",50,3,0.05,0.6,5,0.1,0.6,0.811665727254168,"0.783994499866393, 0.781024385980246, 0.756442315220796, 0.910219171186719, 0.826648264016685"
"88",100,3,0.1,0.8,5,0,0.6,0.811588712537254,"0.777741901962531, 0.788670570754305, 0.761754227998747, 0.910287228796844, 0.819489633173844"
"89",1000,3,0.01,0.6,5,0,0.7,0.812561384702418,"0.778341275496571, 0.7894537190805, 0.760464786251174, 0.911752393573307, 0.822794749110539"
"90",50,5,0.01,0.6,1,0.1,0.6,0.812638927203153,"0.788221660580149, 0.776764268857617, 0.761367640150329, 0.912379037228797, 0.824462029198871"
"91",50,5,0.01,0.7,10,0,0.6,0.812678389048367,"0.781778859000623, 0.7644279346211, 0.777954216254306, 0.910590277777778, 0.828640657588026"
"92",100,5,0.05,0.6,5,0.1,0.6,0.813124385795243,"0.780185787239096, 0.790481601258631, 0.758208874882556, 0.91004710100263, 0.826698564593301"
"93",500,5,0.05,0.7,10,0,0.6,0.807283179798368,"0.778012826222499, 0.791523468228302, 0.758624823833386, 0.892909424309665, 0.815345356397988"
"94",500,3,0.05,0.7,5,0,0.7,0.807518007598897,"0.775756361153172, 0.78612533869417, 0.753775348418415, 0.903834596893491, 0.818098392835235"
"95",50,3,0.01,0.6,5,0,0.7,0.811665942936895,"0.785364894153974, 0.767055327331527, 0.765806060131538, 0.911585459812623, 0.828517973254815"
"96",1000,3,0.01,0.7,1,0.1,0.8,0.811989195180878,"0.780035479944182, 0.790513067039594, 0.753985769652365, 0.911880804158448, 0.823530855109803"
"97",100,5,0.01,0.7,5,0.1,0.8,0.812166412855388,"0.782561941450669, 0.779692334586138, 0.762798993892891, 0.910567163872452, 0.825211630474788"
"98",50,3,0.01,0.7,1,0,0.8,0.807070863144805,"0.784745108518156, 0.761989336596451, 0.753016853272784, 0.908028486604208, 0.827574530732425"
"99",1000,5,0.05,0.6,10,1,0.7,0.802776465222106,"0.761002122858585, 0.80091075954899, 0.765079372846852, 0.896915834566075, 0.789974236290026"
"100",100,5,0.1,0.8,5,0.1,0.7,0.807172509354253,"0.773292063774829, 0.773025085219823, 0.765984673504541, 0.909137954059829, 0.814422770212244"
"101",50,3,0.1,0.8,10,1,0.6,0.813603874248611,"0.777335515572578, 0.791939515776593, 0.75989224475415, 0.914970362836949, 0.823881732302785"
"102",500,5,0.1,0.8,10,1,0.7,0.801453643723119,"0.766426174994804, 0.790876671619614, 0.768074205292828, 0.877668371959237, 0.804222794749111"
"103",500,3,0.05,0.7,10,0.1,0.6,0.807661496500054,"0.776532021020754, 0.78647495848265, 0.758436423426245, 0.903513570430638, 0.813350509139983"
"104",1000,5,0.01,0.6,10,0,0.8,0.813699167287555,"0.780909489029423, 0.795295865746001, 0.765788932821798, 0.906911314513478, 0.819590234327076"
"105",1000,5,0.05,0.8,1,0,0.6,0.806726455949471,"0.772071048959354, 0.798739620662529, 0.761976883025368, 0.892691126314924, 0.80815360078518"
"106",100,5,0.1,0.7,5,0,0.8,0.809576406113024,"0.782865339508922, 0.786198758849751, 0.758663971969934, 0.900585809089415, 0.819568151147098"
"107",1000,3,0.1,0.6,5,0,0.6,0.800631147597609,"0.765721029660639, 0.77729044663928, 0.773388564829314, 0.879568848619329, 0.80718684823948"
"108",500,5,0.05,0.6,1,0.1,0.7,0.808597580452362,"0.766539369377394, 0.802452582816187, 0.761619656279361, 0.890555658284024, 0.821820635504846"
"109",50,3,0.01,0.6,1,1,0.6,0.811031778308869,"0.784059447462961, 0.766097369111092, 0.768027716880677, 0.910140840729783, 0.826833517359833"
"110",100,5,0.01,0.8,1,1,0.7,0.811464181507417,"0.787769810872599, 0.777799143431518, 0.753029087065456, 0.910504242685733, 0.828218623481781"
"111",100,5,0.05,0.8,10,1,0.7,0.815163186450012,"0.78061629702206, 0.790572502403636, 0.766752955684309, 0.911611141929652, 0.826263035210404"
"112",1000,5,0.1,0.8,10,1,0.7,0.798786450758271,"0.760900062349693, 0.790296302770737, 0.767589747103038, 0.880340596236029, 0.794805545331861"
"113",500,3,0.05,0.8,10,0.1,0.8,0.808554001268536,"0.778215091594668, 0.785027532558343, 0.76204049874726, 0.902568468523997, 0.814918414918415"
"114",100,5,0.05,0.8,10,1,0.8,0.813573397243952,"0.77990372910543, 0.791116161174722, 0.763929396335734, 0.909767165927022, 0.823150533676849"
"115",50,5,0.05,0.8,10,0,0.8,0.815490744264766,"0.783268014607642, 0.788658334061708, 0.766789657062324, 0.910039396367521, 0.828698319224635"
"116",1000,5,0.05,0.7,1,0,0.7,0.80257762212459,"0.766272156408658, 0.80117996678612, 0.758419296116505, 0.881157287557528, 0.805859403754141"
"117",500,5,0.05,0.7,5,1,0.8,0.806125244879951,"0.769467578159793, 0.791163359846167, 0.761957308957094, 0.893494976577909, 0.81454300085879"
"118",500,3,0.1,0.6,10,0.1,0.6,0.799764057202177,"0.766032778124165, 0.787908399615418, 0.766562108518634, 0.889930298734385, 0.78838670101828"
"119",100,5,0.01,0.7,1,0,0.8,0.810173189218949,"0.783161314984709, 0.777984441919413, 0.750724240526151, 0.912033612754767, 0.826962335909704"
"120",100,3,0.1,0.7,10,1,0.8,0.812744477096535,"0.783108429084647, 0.789357573638668, 0.766828805198873, 0.911079522107166, 0.813348055453319"
