"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"50",750,6,15,0.804354328255729,"0.807271718476292, 0.7804370247356, 0.732875137018478, 0.887398041995398, 0.813789719052877"
"51",500,6,5,0.803866809454546,"0.807877586769989, 0.781436937330653, 0.732429826965236, 0.889109755095332, 0.80847994111152"
"52",100,5,17,0.804144046731719,"0.808349848579318, 0.775958395245171, 0.737455468994676, 0.886773966551611, 0.812182554287817"
"53",1000,5,5,0.804030453572167,"0.808859223300971, 0.782615156017831, 0.733450125274037, 0.887260642669296, 0.8079671205987"
"54",100,6,15,0.804399578723138,"0.808588299041002, 0.774727733589721, 0.736459638271218, 0.891089846318212, 0.811132376395534"
"55",750,6,17,0.804712959862551,"0.809429834327959, 0.781438685429595, 0.734330958346383, 0.886749568540434, 0.811615752668384"
"56",750,5,10,0.805039352415186,"0.807975935987649, 0.780966698715147, 0.734578080958346, 0.888691136587771, 0.812984909827015"
"57",100,3,20,0.800539054374122,"0.805903179834328, 0.77045188357661, 0.730991132947072, 0.890723876150559, 0.804625199362041"
"58",100,5,5,0.808491738036768,"0.810047764318162, 0.787284328292981, 0.74353811071093, 0.889258711374096, 0.81232977548767"
"59",900,3,5,0.803938728036316,"0.808187479587898, 0.780599597937243, 0.73524115252114, 0.888216017422748, 0.807449392712551"
"60",500,4,17,0.805700022151124,"0.809845498945993, 0.780057687265099, 0.738806079705606, 0.888508793556871, 0.811282051282051"
"61",500,4,10,0.804706700092234,"0.809609831952733, 0.782468315706669, 0.732148449733793, 0.888358553172255, 0.810948349895718"
"62",250,3,10,0.804978601535287,"0.806819868768742, 0.77970107508085, 0.734419041653617, 0.890230779503616, 0.813722242669611"
"63",900,6,20,0.803702081976128,"0.807936967429708, 0.780639804212918, 0.73395905104917, 0.886648124178172, 0.809326463010674"
"64",1000,4,17,0.803970804153459,"0.809008602773077, 0.781931649331352, 0.732302595521453, 0.887910400230112, 0.808700772911299"
"65",500,3,5,0.805689495211139,"0.808349848579318, 0.786193514552924, 0.734140111180708, 0.888539612097304, 0.811224389645442"
"66",750,5,20,0.803610241652016,"0.808676442207773, 0.781833755790578, 0.732307489038522, 0.888325166420118, 0.806908354803092"
"67",250,5,17,0.805291314079192,"0.80825057153885, 0.777133117734464, 0.735184877074851, 0.894033016929652, 0.811854987118145"
"68",50,6,20,0.803617013236769,"0.801317879516641, 0.776294030242112, 0.741588044159098, 0.888088890943458, 0.810796221322537"
"69",250,6,10,0.804539469032925,"0.805378032124937, 0.782174635084346, 0.737130050109615, 0.889394826594346, 0.80861980125138"
"70",50,6,5,0.803481957777136,"0.799609757726908, 0.772056638405734, 0.749297780300658, 0.888682147846811, 0.80776346460557"
"71",250,3,20,0.807519154241522,"0.808022327128054, 0.787314045975002, 0.73970893360476, 0.886262892422748, 0.816287572077046"
"72",250,5,15,0.804976061012051,"0.809156126599566, 0.775565072983131, 0.735263173347949, 0.890108789447732, 0.81478714268188"
"73",1000,3,10,0.803219027334328,"0.808389744960067, 0.777942487544795, 0.733809798778578, 0.887211846646943, 0.808741258741259"
"74",750,4,10,0.805030147581932,"0.809223857664559, 0.779615418232672, 0.737604721265268, 0.889591294789612, 0.809115445957551"
"75",100,3,10,0.805951256740743,"0.805546895876013, 0.784753081024386, 0.739300324929533, 0.889021151791584, 0.811134830082199"
"76",750,4,5,0.803590862835966,"0.808129954573795, 0.780790140721965, 0.734918180394613, 0.887228540023011, 0.806887498466446"
"77",250,3,17,0.805866666518894,"0.809900240491672, 0.783704221658946, 0.736692080331976, 0.889041697485207, 0.809995092626672"
"78",50,3,15,0.801986893165377,"0.8012102520709, 0.774612359059523, 0.741991759317256, 0.890450361604208, 0.801669733774997"
"79",500,5,10,0.805102332527765,"0.807962018645527, 0.78043003233983, 0.735020944253054, 0.888429178994083, 0.813669488406331"
"80",250,4,15,0.80439245091067,"0.807828412161159, 0.786863036447863, 0.729001918258691, 0.888411201512163, 0.809857686173476"
"81",750,4,15,0.804132584644603,"0.810473634987085, 0.782295253911371, 0.732197384904478, 0.887651010848126, 0.808045638571954"
"82",250,6,20,0.802981047943756,"0.80514050948606, 0.777134865833406, 0.735023391011588, 0.886184561965812, 0.811421911421911"
"83",50,3,10,0.803006524014108,"0.798772861553992, 0.787102526002972, 0.738620126057, 0.889231745151216, 0.801305361305361"
"84",1000,4,15,0.803964748632147,"0.809234991538256, 0.780952713923608, 0.73497934935797, 0.886752136752137, 0.807904551588762"
"85",900,5,17,0.804923251596976,"0.808784069653514, 0.781305829909973, 0.735617953335421, 0.887978457840237, 0.810929947245737"
"86",250,3,5,0.804862095299674,"0.809562512989519, 0.782006817585875, 0.737577806921391, 0.887439133382643, 0.807724205618942"
"87",250,6,17,0.805154887268407,"0.808084491256198, 0.782094222532995, 0.738683741778891, 0.890309109960552, 0.806602870813397"
"88",500,3,20,0.803849263674201,"0.808787780944746, 0.781482387903155, 0.73011274663326, 0.888840092866535, 0.81002331002331"
"89",500,3,17,0.804966013202297,"0.808911181378225, 0.782933310025347, 0.735493168650172, 0.88783592209073, 0.80965648386701"
"90",100,4,10,0.804543278825699,"0.804709071880289, 0.774885062494537, 0.743922251800814, 0.890996106591059, 0.808203901361796"
"91",50,4,5,0.806936201795779,"0.799546665775957, 0.789523643038196, 0.739498512370811, 0.897051949786325, 0.809060238007606"
"92",250,4,5,0.804935994652542,"0.806958114367151, 0.780263962940302, 0.738030457250235, 0.888668022682446, 0.810759416022574"
"93",1000,4,20,0.804255356786076,"0.810109000623497, 0.778202954287213, 0.736063263388663, 0.887737045940171, 0.809164519690835"
"94",100,5,10,0.803664004867478,"0.807539859267836, 0.774332663228739, 0.729545098653304, 0.888168505506246, 0.818733897681266"
"95",1000,5,15,0.803913012764569,"0.808711699474481, 0.779403898260642, 0.733599377544629, 0.886833035420776, 0.811017053122316"
"96",1000,5,10,0.804757745108305,"0.808819326920222, 0.782310986801853, 0.735089453492014, 0.887489213510848, 0.810079744816587"
"97",50,5,15,0.797862419662413,"0.800266656275051, 0.767759811205314, 0.72924659411212, 0.885496281229454, 0.806542755490124"
"98",100,4,15,0.804005288787109,"0.806314205338321, 0.779819945808933, 0.734986689633573, 0.886292426857331, 0.812613176297387"
"99",900,5,5,0.804172902519458,"0.808703349069208, 0.780610086530898, 0.73402756028813, 0.888643624671269, 0.808879892037787"
"100",250,5,5,0.804815352615466,"0.808715410765714, 0.784903417533432, 0.732099514563107, 0.88915341469428, 0.809205005520795"
"101",1000,6,15,0.804247714834989,"0.810674044713637, 0.780709728170614, 0.732248766833699, 0.888678295529257, 0.808927738927739"
"102",750,3,15,0.806052990891059,"0.808297890502063, 0.783303907001136, 0.738930864390855, 0.887553418803419, 0.812178873757821"
"103",1000,3,20,0.804813866179709,"0.808617989370862, 0.785915566821082, 0.733746183056686, 0.887204142011834, 0.808585449638081"
"104",250,6,5,0.804983882392182,"0.809254475817226, 0.786733677126125, 0.729721265267773, 0.887698522764629, 0.811511470985155"
"105",750,6,10,0.804100743860279,"0.808337786882812, 0.781554059959794, 0.733330234105857, 0.889437202087442, 0.807844436265489"
"106",1000,6,10,0.80358812537822,"0.807107493839257, 0.779713311773446, 0.732968113842781, 0.887296597633136, 0.810855109802478"
"107",100,3,15,0.801999538945652,"0.805710192690241, 0.768808670570754, 0.738072052145318, 0.889822433842867, 0.807584345479082"
"108",500,5,20,0.803657587849966,"0.808023254950862, 0.778979110217638, 0.732689183369872, 0.889647795447074, 0.808948595264385"
"109",500,4,20,0.806630579978106,"0.812057428520531, 0.785915566821082, 0.734800735984967, 0.888936400805391, 0.811442767758557"
"110",100,5,20,0.805989279996786,"0.803737641400196, 0.774458526352592, 0.741049757281553, 0.892702683267587, 0.817997791682002"
"111",900,5,20,0.804465964900403,"0.809032726166088, 0.779514028494013, 0.737259728311932, 0.888196755834977, 0.808326585695007"
"112",250,3,15,0.802050072087565,"0.807426664885247, 0.769091862599423, 0.736229642968995, 0.891301723783695, 0.806200466200466"
"113",500,4,15,0.802961550850003,"0.807878514592797, 0.778215190979809, 0.73269407688694, 0.886592907626562, 0.809427064163906"
"114",500,5,17,0.804318128407765,"0.806860692972299, 0.780204527576261, 0.736753249295333, 0.888497236604208, 0.809274935590725"
"115",250,5,10,0.804399246507995,"0.807473056025652, 0.783024211170352, 0.732283021453179, 0.890363042406312, 0.80885290148448"
"116",750,3,5,0.804592894670758,"0.806731725601971, 0.784099292019928, 0.736212515659255, 0.888608953813281, 0.807311986259355"
"117",250,6,15,0.803693740296639,"0.808114181586057, 0.777550913381697, 0.7353952983088, 0.889746671597633, 0.807661636609005"
"118",750,4,20,0.802543153338014,"0.807962946468335, 0.777743204265361, 0.730577630754776, 0.887468667817226, 0.80896331738437"
"119",100,4,20,0.805774523242834,"0.806247402096137, 0.781473647408443, 0.741725062637018, 0.889444906722551, 0.809981597350018"
"120",500,4,5,0.806073968865704,"0.808885202339598, 0.783887772047898, 0.73687069370498, 0.888822115384615, 0.811904060851429"
