"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"98",50,3,0.01,0.7,1,0,0.8,0.703495106393528,"0.823102123312011, 0.770338041933191, 0.645315276297086, 0.746342598435134, 0.68187152953054, 0.550040225896012, 0.734199453722816, 0.740676174391693, 0.600600070890932, 0.648095238095238, 0.66656462585034, 0.834795918367347"
"99",1000,5,0.05,0.6,10,1,0.7,0.748821376050645,"0.915189676616915, 0.767336309523809, 0.687560523276475, 0.878803319030793, 0.6872476022211, 0.569443305148915, 0.734769083213444, 0.730698484185067, 0.594127937282375, 0.824421768707483, 0.77156462585034, 0.82469387755102"
"100",100,5,0.1,0.8,5,0.1,0.7,0.752291038881456,"0.903373756218905, 0.78038934790334, 0.632588730454869, 0.860939866229177, 0.676911913175164, 0.586865061837456, 0.736612872959279, 0.73329038176852, 0.630330059840287, 0.767278911564626, 0.836122448979592, 0.882789115646259"
"101",50,3,0.1,0.8,10,1,0.6,0.735330968691251,"0.850675750710732, 0.769245291400142, 0.682987961975835, 0.780885600706714, 0.680472299343766, 0.568352473498233, 0.735213819561727, 0.737853464273055, 0.623795166906445, 0.850374149659864, 0.705374149659864, 0.83874149659864"
"102",500,5,0.1,0.8,10,1,0.7,0.748317025967818,"0.915543932125089, 0.776854566453447, 0.69356954068941, 0.880374495204442, 0.684160461887935, 0.586054233972741, 0.739795667313025, 0.743235962552908, 0.626541982027064, 0.749863945578231, 0.746598639455782, 0.837210884353741"
"103",500,3,0.05,0.7,10,0.1,0.6,0.746252230345225,"0.897693452380952, 0.776695762260128, 0.689803771321962, 0.852139071176174, 0.689113768298839, 0.563836130742049, 0.735428785888534, 0.74084735514272, 0.606475469652426, 0.837482993197279, 0.765374149659864, 0.800136054421769"
"104",1000,5,0.01,0.6,10,0,0.8,0.754263109019034,"0.894145344705046, 0.778313788201848, 0.686093527896233, 0.847482332155477, 0.689932483594144, 0.554559723624432, 0.743514522215967, 0.743121286044911, 0.590388857613478, 0.84469387755102, 0.827074829931973, 0.851836734693878"
"105",1000,5,0.05,0.8,1,0,0.6,0.725506024258799,"0.918375755152807, 0.763629397654584, 0.53861829246624, 0.883901754164563, 0.671458543664816, 0.507743879353862, 0.741098809449344, 0.7174487604512, 0.590395738203957, 0.773673469387755, 0.727687074829932, 0.872040816326531"
"106",100,5,0.1,0.7,5,0,0.8,0.730815071361038,"0.902784070717839, 0.76826026119403, 0.615479522032694, 0.858799217566885, 0.674952675416456, 0.561544832155477, 0.726569504388983, 0.73927586997769, 0.616400617168116, 0.763265306122449, 0.673061224489796, 0.869387755102041"
"107",1000,3,0.1,0.6,5,0,0.6,0.744302895026559,"0.915776030561478, 0.731535403340441, 0.656281094527363, 0.8807799091368, 0.649072438162544, 0.572693715295305, 0.726980671795834, 0.727101186380601, 0.645495923771398, 0.782244897959184, 0.824965986394558, 0.818707482993197"
"108",500,5,0.05,0.6,1,0.1,0.7,0.734323989335382,"0.916786602700782, 0.769300817341862, 0.552323205401564, 0.8817374432105, 0.671785083291267, 0.545945071933367, 0.730489772940514, 0.738658076353704, 0.591868601572111, 0.74312925170068, 0.836054421768707, 0.833809523809524"
"109",50,3,0.01,0.6,1,1,0.6,0.700892688021633,"0.821148165422886, 0.772222592395167, 0.688140214108031, 0.740704663048965, 0.670657969459869, 0.429150365976779, 0.728491482662997, 0.736923333541836, 0.580994558078439, 0.731122448979592, 0.667551020408163, 0.843605442176871"
"110",100,5,0.01,0.8,1,1,0.7,0.706574244540336,"0.849127687455579, 0.777008928571429, 0.444994891613362, 0.785784483846542, 0.685230786219081, 0.473096762998486, 0.739490210796272, 0.747291549383874, 0.510130939721857, 0.759727891156463, 0.827414965986395, 0.879591836734694"
"111",100,5,0.05,0.8,10,1,0.7,0.752281804535969,"0.875258750888415, 0.778573649609097, 0.692320207000711, 0.820131877839475, 0.689419800605755, 0.563863736749117, 0.742758908279644, 0.750124267634119, 0.612889639498759, 0.795578231292517, 0.846598639455782, 0.859863945578231"
"112",1000,5,0.1,0.8,10,1,0.7,0.746800593281527,"0.917772743425728, 0.763472814498934, 0.698325892857143, 0.883223435133771, 0.664523914689551, 0.587657748611812, 0.733998040074227, 0.74227142886929, 0.61757198557161, 0.772176870748299, 0.766802721088435, 0.813809523809524"
"113",500,3,0.05,0.8,10,0.1,0.8,0.758258044593209,"0.898290911513859, 0.772008262260128, 0.703865716062544, 0.855275113579001, 0.683714033316507, 0.583485297829379, 0.737770688684556, 0.736993390463085, 0.610006046579513, 0.816802721088435, 0.834965986394558, 0.865918367346939"
"114",100,5,0.05,0.8,10,1,0.8,0.749058979018306,"0.87592395167022, 0.780527052238806, 0.693719460732054, 0.820598813730439, 0.684326097930338, 0.572252019182231, 0.738681637163529, 0.74950835053481, 0.615891453472613, 0.821496598639456, 0.764829931972789, 0.870952380952381"
"115",50,5,0.05,0.8,10,0,0.8,0.72956088696294,"0.855716950959488, 0.76996157604833, 0.63039545575693, 0.792700971731449, 0.675124621403332, 0.534287449520444, 0.73971330873001, 0.748708325514481, 0.610468922666333, 0.781632653061225, 0.772482993197279, 0.843537414965986"
"116",1000,5,0.05,0.7,1,0,0.7,0.731635666133545,"0.918153651385928, 0.770702292110874, 0.498350879530917, 0.883822879858657, 0.670854366481575, 0.52421835562847, 0.743221784366464, 0.737319905756761, 0.591963470319635, 0.797210884353742, 0.764897959183673, 0.87891156462585"
"117",500,5,0.05,0.7,5,1,0.8,0.746158013407587,"0.914605543710021, 0.770693407960199, 0.649409759239517, 0.878614020696618, 0.674190749621403, 0.583926993942453, 0.738141406559496, 0.736809074039324, 0.636552824169638, 0.80469387755102, 0.721836734693878, 0.844421768707483"
"118",500,3,0.1,0.6,10,0.1,0.6,0.746222256355992,"0.908075692963753, 0.756620913290689, 0.683053482587065, 0.868904593639576, 0.678940560323069, 0.575820292781424, 0.731772481808136, 0.735473822480766, 0.625052855445049, 0.839863945578231, 0.717891156462585, 0.833197278911565"
"119",100,5,0.01,0.7,1,0,0.8,0.725387546764111,"0.852962308990761, 0.777957311656006, 0.556553171641791, 0.787006246845028, 0.690405729429581, 0.51471794548208, 0.744671712433018, 0.752539563395259, 0.613482829799212, 0.800680272108844, 0.720680272108844, 0.892993197278912"
"120",100,3,0.1,0.7,10,1,0.8,0.746374964486754,"0.870563477256574, 0.778405406005686, 0.691258550995025, 0.814342503785967, 0.676574331145886, 0.587300448006058, 0.738533600216843, 0.731040845687121, 0.630045036592231, 0.758503401360544, 0.833197278911565, 0.846734693877551"
