"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"64",500,3,0.01,0.7,5,0.1,0.7,0.857874730867765,"0.850436099204572, 0.861683633474294, 0.855892188603328, 0.864568667605273, 0.856793065451355"
"65",50,3,0.01,0.6,10,0.1,0.6,0.852247389158724,"0.843835966988676, 0.855265754067501, 0.850239151578134, 0.859402331584112, 0.852493741575197"
"66",100,5,0.01,0.6,5,0.1,0.6,0.859370147655878,"0.851315761414284, 0.860499778693814, 0.858067868420001, 0.867751130594309, 0.859216199156985"
"67",50,5,0.05,0.8,1,0.1,0.6,0.86033026932723,"0.853953415221888, 0.862662180105907, 0.860038370838163, 0.865584602585435, 0.859412777884759"
"68",500,5,0.05,0.7,10,0.1,0.8,0.840906840983912,"0.82849252553686, 0.839982295505085, 0.842435748830889, 0.850529566107769, 0.843094068938956"
"69",50,3,0.1,0.7,1,0,0.6,0.856872123540986,"0.847285309107969, 0.859541229609168, 0.854866301610776, 0.865167295959725, 0.857500481417293"
"70",500,5,0.1,0.6,5,0,0.7,0.824638161390212,"0.805725268163692, 0.817630370674531, 0.836379018612521, 0.835903835487862, 0.827552314012453"
"71",100,3,0.1,0.7,10,0.1,0.6,0.858570193765732,"0.851195807476596, 0.860978386651237, 0.857248491146729, 0.866629869021716, 0.856798414532383"
"72",1000,3,0.01,0.7,5,0.1,0.6,0.858670754887509,"0.851233126479432, 0.862688843501864, 0.857147234768243, 0.866301890012373, 0.855982679675632"
"73",500,5,0.1,0.7,1,0.1,0.8,0.819367909009813,"0.800066107947881, 0.814124134106216, 0.826930199714883, 0.831338794317164, 0.82438030896292"
"74",1000,5,0.1,0.7,10,0,0.7,0.819750045874766,"0.804685667370396, 0.813180249889347, 0.825248810903713, 0.82979489312684, 0.825840608083531"
"75",1000,3,0.05,0.6,10,0,0.8,0.843125662295625,"0.831819248075406, 0.844803037494067, 0.845609336903953, 0.851286850974871, 0.842109838029827"
"76",100,5,0.05,0.6,1,0.1,0.7,0.857667024463222,"0.84847418591261, 0.860857068199634, 0.858242402440812, 0.864070032851231, 0.856691432911826"
"77",500,3,0.05,0.8,10,0,0.7,0.852552917979188,"0.844403748960399, 0.854665827658474, 0.852614679510239, 0.86117688467938, 0.849903449087447"
"78",1000,5,0.01,0.8,5,1,0.6,0.852551542225873,"0.843609387328599, 0.853996576419959, 0.853443383028898, 0.86045159776441, 0.8512567665875"
"79",100,5,0.1,0.7,1,0.1,0.7,0.848125241886891,"0.837302475849274, 0.849597116087093, 0.848852205657034, 0.856185204146935, 0.848689207694118"
"80",100,5,0.05,0.7,1,0,0.6,0.856979823251856,"0.847271980892671, 0.860889064274782, 0.857224509372877, 0.862816779726097, 0.856696781992854"
"81",500,5,0.01,0.6,5,0,0.8,0.858148887731146,"0.849231228541573, 0.86076107997419, 0.858684732936302, 0.865592602073467, 0.856474795130197"
"82",500,5,0.01,0.7,5,1,0.7,0.858811204643158,"0.850774635873158, 0.861491657023405, 0.859183020904113, 0.865019305431119, 0.857587403983996"
"83",1000,5,0.01,0.7,5,0,0.7,0.852198592099056,"0.842537798818587, 0.854239213323166, 0.85335012057503, 0.860470263236486, 0.850395564542012"
"84",50,3,0.1,0.7,1,0,0.8,0.856844716218315,"0.847164022348751, 0.861795619737312, 0.857231170976724, 0.85985830240198, 0.858174465626805"
"85",100,5,0.05,0.6,10,0.1,0.6,0.857444186842763,"0.849020642739855, 0.860630429334002, 0.856696910348135, 0.864350014932378, 0.856522936859448"
"86",100,3,0.1,0.8,10,1,0.8,0.858310977801414,"0.851158488473759, 0.861862278227204, 0.857720132699149, 0.863060764111097, 0.85775322549586"
"87",50,3,0.05,0.6,5,0.1,0.6,0.854611643787858,"0.845342055317425, 0.860327799789892, 0.851599451083843, 0.860716914117497, 0.855071998630635"
"88",100,3,0.1,0.8,5,0,0.6,0.859119394088419,"0.8505533874992, 0.863606064322776, 0.858643430992446, 0.866739195358164, 0.856054892269508"
"89",1000,3,0.01,0.6,5,0,0.7,0.858579716076449,"0.852262064700488, 0.862075585394858, 0.857221844731338, 0.865869917658603, 0.855469167896955"
"90",50,5,0.01,0.6,1,0.1,0.6,0.860062317435696,"0.85413734459301, 0.861397001967759, 0.856290552513423, 0.867235163616195, 0.861251524488093"
"91",50,5,0.01,0.7,10,0,0.6,0.858077140167473,"0.850685336830657, 0.859253264932835, 0.855392568314747, 0.86703117667136, 0.858023354087768"
"92",100,5,0.05,0.6,5,0.1,0.6,0.8580848257832,"0.850086899963747, 0.860222479375863, 0.856939392728193, 0.865360616920517, 0.85781473992768"
"93",500,5,0.05,0.7,10,0,0.6,0.840999516003765,"0.828959013072314, 0.841571433904108, 0.843213824160305, 0.848982998421434, 0.842270310460663"
"94",500,3,0.05,0.7,5,0,0.7,0.850524594066184,"0.842668415328514, 0.852802056281096, 0.850549582317439, 0.858595716540808, 0.848007199863063"
"95",50,3,0.01,0.6,5,0,0.7,0.851994916288569,"0.842521804960229, 0.856405614244653, 0.847797007607552, 0.860035624386706, 0.853214530243704"
"96",1000,3,0.01,0.7,1,0.1,0.8,0.858703738839181,"0.851784914592796, 0.860814406766103, 0.857544266357568, 0.86652587567729, 0.856849230802148"
"97",100,5,0.01,0.7,5,0.1,0.8,0.858998026635182,"0.853586889301175, 0.860042501453155, 0.856646282158893, 0.865835253210461, 0.858879207052228"
"98",50,3,0.01,0.7,1,0,0.8,0.852904098053561,"0.844402416138869, 0.85851602203463, 0.849133325339409, 0.858415728060071, 0.854052998694824"
"99",1000,5,0.05,0.6,10,1,0.7,0.831274396451186,"0.81746742584181, 0.82842904603702, 0.836506921406398, 0.838954306924357, 0.835014282046344"
"100",100,5,0.1,0.8,5,0.1,0.7,0.851675276144453,"0.842340541232167, 0.854177887512465, 0.852201660071679, 0.86068358291736, 0.848972708988596"
"101",50,3,0.1,0.8,10,1,0.6,0.85710207855608,"0.849920297272514, 0.862030257621732, 0.855491160051694, 0.864799319510218, 0.85326935832424"
"102",500,5,0.1,0.8,10,1,0.7,0.830806849342233,"0.816289211609409, 0.830058179529978, 0.835481034413845, 0.839922244976322, 0.832283576181612"
"103",500,3,0.05,0.7,10,0.1,0.6,0.851829118258658,"0.841306271724991, 0.85565503964847, 0.850680149752854, 0.859886300610094, 0.851617829556882"
"104",1000,5,0.01,0.6,10,0,0.8,0.853622873836793,"0.843915936280468, 0.856254966057497, 0.853957658845944, 0.860427599300311, 0.853558208699745"
"105",1000,5,0.05,0.8,1,0,0.6,0.819900072804438,"0.80226792911522, 0.815603952581817, 0.82750043300425, 0.83124013396476, 0.822887915356142"
"106",100,5,0.1,0.7,5,0,0.8,0.850097078983576,"0.840295993005353, 0.852060813873498, 0.851626097499234, 0.85819574213917, 0.848306748400625"
"107",1000,3,0.1,0.6,5,0,0.6,0.83082020166144,"0.815804064572538, 0.827981100984946, 0.836701440238752, 0.841994112376808, 0.831620290134155"
"108",500,5,0.05,0.6,1,0.1,0.7,0.830770426849086,"0.817944575949502, 0.826000010665358, 0.835979322381657, 0.839922244976322, 0.834005980272589"
"109",50,3,0.01,0.6,1,1,0.6,0.852707188576127,"0.843288177339901, 0.857896098078636, 0.846859053785789, 0.861412869576347, 0.854079744099964"
"110",100,5,0.01,0.8,1,1,0.7,0.860112264969225,"0.855136960740409, 0.861299680572516, 0.855749630280986, 0.86700451171125, 0.861370541540963"
"111",100,5,0.05,0.8,10,1,0.7,0.859099347323723,"0.850985221674877, 0.860601099598449, 0.859326911547224, 0.867576475105593, 0.857007028692471"
"112",1000,5,0.1,0.8,10,1,0.7,0.821084072776054,"0.802782398225748, 0.818627581683314, 0.827367200927295, 0.831773433166944, 0.824869749876971"
"113",500,3,0.05,0.8,10,0.1,0.8,0.851607621937928,"0.841452882093276, 0.855015118145507, 0.85278788121028, 0.859627650497035, 0.849154577743544"
"114",100,5,0.05,0.8,10,1,0.8,0.858648792362711,"0.851683620156527, 0.860814406766103, 0.857560254206803, 0.866371218908657, 0.856814461775467"
"115",50,5,0.05,0.8,10,0,0.8,0.85901886810335,"0.851043865822191, 0.860390458770391, 0.858087853231544, 0.867881788898844, 0.857690373793782"
"116",1000,5,0.05,0.7,1,0,0.7,0.820474969602138,"0.804176529545988, 0.813465548226084, 0.82773758610123, 0.833890630999616, 0.823104553137771"
"117",500,5,0.05,0.7,5,1,0.8,0.836190994568548,"0.822209604845073, 0.836734693877551, 0.841335251875241, 0.843690003839754, 0.836985418405118"
"118",500,3,0.1,0.6,10,0.1,0.6,0.843873390271085,"0.835073998251338, 0.842987260229412, 0.846781779181156, 0.849988267417552, 0.84453564627597"
"119",100,5,0.01,0.7,1,0,0.8,0.860066595796543,"0.854538523873499, 0.860897063293569, 0.856463754213464, 0.867532477921413, 0.860901159680767"
"120",100,3,0.1,0.7,10,1,0.8,0.857564509224461,"0.848711428144926, 0.861480991665022, 0.856331854457279, 0.865213959639916, 0.856084312215161"
