"","num_iterations","num_leaves","learning_rate","subsample","colsample_bytree","mean_ROC_AUC","fold_ROC_AUC"
"69",100,20,0.01,0.7,0.8,0.860148664212593,"0.852159437442689, 0.864711262085184, 0.856274564664188, 0.867461815777124, 0.86013624109378"
"70",500,20,0.1,0.6,0.6,0.817004466413097,"0.799055829228243, 0.809759336188094, 0.824713217954355, 0.831133474124323, 0.820360474570469"
"71",500,40,0.01,0.6,0.7,0.84472954650748,"0.83147804576376, 0.843805826485284, 0.849624951703372, 0.851788152224924, 0.846950756360057"
"72",1000,40,0.1,0.7,0.7,0.811327699422727,"0.791664001023607, 0.804165355716365, 0.817529344364949, 0.828685630786296, 0.814594165222415"
"73",50,10,0.05,0.7,0.7,0.859681596726451,"0.851990169108396, 0.86057576937229, 0.85632785749497, 0.869293698536627, 0.860220489119969"
"74",500,30,0.1,0.8,0.8,0.814296992484221,"0.794921416842599, 0.807642262549127, 0.822213784190682, 0.829922884935364, 0.816784613903331"
"75",100,10,0.1,0.6,0.6,0.856710522397662,"0.848899355980637, 0.856602923374733, 0.856242588965719, 0.865223292375955, 0.856584451291268"
"76",1000,10,0.01,0.6,0.6,0.857285214586869,"0.850489412065767, 0.858190728603958, 0.856366494797287, 0.864019369427023, 0.857360068040311"
"77",50,40,0.01,0.6,0.6,0.859027795592024,"0.849889642377327, 0.862867488254774, 0.857828050681482, 0.866341887452536, 0.858211909194"
"78",50,10,0.01,0.8,0.8,0.852621364754492,"0.840185368818374, 0.857806775702181, 0.849057383055544, 0.859522323904603, 0.85653497229176"
"79",500,10,0.01,0.8,0.7,0.860886433749934,"0.854887723114324, 0.86341275470209, 0.858692726860919, 0.86700451171125, 0.860434452361084"
"80",1000,10,0.05,0.6,0.8,0.829694419380073,"0.813442304821615, 0.826413293302688, 0.835052027126051, 0.839927577968343, 0.833636893681665"
"81",100,20,0.1,0.8,0.7,0.845950334544246,"0.833746508007592, 0.846080214160396, 0.849030736640153, 0.852798754213064, 0.848095459700024"
"82",50,30,0.1,0.7,0.6,0.849842367279987,"0.837467745718977, 0.848935863867366, 0.853744487522816, 0.857627778488843, 0.851435960801934"
"83",50,30,0.05,0.6,0.6,0.857903770019214,"0.848538161346043, 0.858273385131424, 0.858263719573124, 0.864310017492214, 0.860133566553266"
"84",500,10,0.01,0.6,0.8,0.860823074105565,"0.855075650950035, 0.863187449006255, 0.858827291258643, 0.867259162080294, 0.859765817232599"
"85",100,40,0.1,0.8,0.7,0.830469102605581,"0.815913355937987, 0.825333425766439, 0.83614719479862, 0.84026622296173, 0.83468531356313"
"86",100,30,0.05,0.7,0.8,0.84959218181962,"0.837768963384727, 0.850279699023586, 0.852508093848675, 0.857195806135074, 0.850208346706036"
"87",50,30,0.05,0.8,0.6,0.857903770019214,"0.848538161346043, 0.858273385131424, 0.858263719573124, 0.864310017492214, 0.860133566553266"
"88",100,40,0.01,0.8,0.6,0.859169664773489,"0.849417823555755, 0.861742292945399, 0.858811303409409, 0.866160565723794, 0.859716338233092"
"89",100,40,0.01,0.6,0.7,0.858524127173157,"0.849183246966498, 0.861333009817462, 0.858151804628482, 0.864829984214344, 0.859122590238997"
"90",1000,40,0.01,0.7,0.6,0.832692501964719,"0.817502079201587, 0.828295729057236, 0.838870458451577, 0.84312737318145, 0.835666869931746"
"91",500,20,0.01,0.7,0.7,0.856538793753031,"0.847805109504617, 0.858875977880047, 0.856449098684999, 0.863014100430906, 0.856549682264587"
"92",500,10,0.05,0.7,0.6,0.844098526788399,"0.833530590919753, 0.842224687105048, 0.847338689262827, 0.850113592730065, 0.8472850739243"
"93",500,20,0.01,0.6,0.7,0.856538793753031,"0.847805109504617, 0.858875977880047, 0.856449098684999, 0.863014100430906, 0.856549682264587"
"94",500,40,0.1,0.6,0.8,0.813663822648756,"0.794801462904911, 0.806693045653067, 0.819844917862425, 0.829240261956568, 0.817739424866808"
"95",50,20,0.1,0.7,0.6,0.854953666435189,"0.844446399249355, 0.857717453325725, 0.855761621167912, 0.861544861128888, 0.855297997304063"
"96",50,20,0.05,0.6,0.7,0.860442436919295,"0.851967511142388, 0.863644726246914, 0.858197103534647, 0.869317697000725, 0.859085146671802"
"97",1000,20,0.1,0.8,0.6,0.813356044171617,"0.794929413771778, 0.806165110413123, 0.820734908136483, 0.828882951491105, 0.816067837045596"
"98",500,10,0.01,0.7,0.6,0.860915659963962,"0.855039664768729, 0.863656724775094, 0.858939206203285, 0.867048508895431, 0.859894195177269"
"99",100,30,0.05,0.7,0.6,0.850151589713619,"0.839464312370716, 0.85053033494558, 0.852497435282519, 0.856139873714749, 0.852125992254531"
"100",100,10,0.1,0.6,0.7,0.856714293159849,"0.848731420467874, 0.857150856161644, 0.857092609616691, 0.863316747728145, 0.857279831824892"
"101",1000,30,0.1,0.7,0.7,0.812369755679822,"0.793172754995415, 0.806293094713715, 0.82003677205324, 0.826987072827339, 0.815359083809402"
"102",100,10,0.01,0.8,0.6,0.856215287467538,"0.847993037340328, 0.858322712413944, 0.853395419481194, 0.865169962455736, 0.85619530564649"
"103",100,30,0.01,0.8,0.8,0.859724675288275,"0.850486746422707, 0.862958143801027, 0.857749443756079, 0.865860584922565, 0.861568457538995"
"104",100,20,0.05,0.7,0.7,0.855279527352338,"0.84708272023543, 0.855564384102217, 0.856976697709741, 0.863147425231452, 0.853626409482851"
"105",500,40,0.05,0.8,0.6,0.817062898559444,"0.79819482651995, 0.809943313620196, 0.825312762300652, 0.830949485899569, 0.820914104456854"
"106",1000,10,0.05,0.7,0.7,0.830756420985828,"0.814263322884012, 0.827378508236323, 0.837111795035773, 0.840471543154571, 0.834556935618461"
"107",100,40,0.05,0.6,0.7,0.844345308663626,"0.831984517945109, 0.843581853959248, 0.848966785243215, 0.851668159904433, 0.845525226266127"
"108",50,10,0.1,0.8,0.7,0.86025584992243,"0.85254728850788, 0.862890152141337, 0.859021810090998, 0.867384487392807, 0.859435511479128"
"109",100,40,0.01,0.6,0.8,0.858701808030269,"0.848686104535858, 0.860741082427222, 0.858245067082351, 0.865273955800162, 0.860562830305753"
"110",100,20,0.05,0.6,0.8,0.855474906185705,"0.846646887595163, 0.858120070604673, 0.856835471708168, 0.861856841162166, 0.853915259858356"
"111",1000,20,0.1,0.7,0.7,0.813534599056694,"0.795054698995586, 0.806575726710857, 0.820646974965693, 0.829493579077606, 0.815902015533731"
"112",100,10,0.05,0.7,0.8,0.860491436441728,"0.855550135414667, 0.863291436250487, 0.858033228079992, 0.867153835487862, 0.85842854697563"
"113",1000,20,0.1,0.8,0.7,0.813534599056694,"0.795054698995586, 0.806575726710857, 0.820646974965693, 0.829493579077606, 0.815902015533731"
"114",50,10,0.05,0.8,0.6,0.860016745996253,"0.852472650502207, 0.861666302266922, 0.856891429180489, 0.870008319467554, 0.859045028564093"
"115",500,30,0.01,0.8,0.6,0.85058864548232,"0.840173373424605, 0.850890290790996, 0.853419401255046, 0.857339796919664, 0.851120365021289"
"116",1000,10,0.01,0.7,0.8,0.857372764202678,"0.850217516473674, 0.859363918026055, 0.856438440118843, 0.863326080464184, 0.857517865930633"
"117",100,30,0.01,0.6,0.7,0.859994260289356,"0.850306815516175, 0.863658057944892, 0.85815846623233, 0.866629869021716, 0.861218092731669"
"118",100,20,0.01,0.8,0.6,0.860858932967827,"0.85234603245687, 0.865085882798377, 0.857860026379951, 0.868615075301847, 0.86038764790209"
"119",500,40,0.01,0.8,0.7,0.84472954650748,"0.83147804576376, 0.843805826485284, 0.849624951703372, 0.851788152224924, 0.846950756360057"
"120",1000,40,0.01,0.6,0.7,0.832147906909342,"0.81667839549613, 0.827402505292684, 0.838966385546984, 0.842268761465933, 0.835423486744977"
