"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"60",50,3,0.1,0.7,1,0.1,0.7,0.722966105547826,NA
"61",100,5,0.1,0.7,1,0.1,0.7,0.712270664412258,NA
"62",100,3,0.01,0.8,1,0.1,0.7,0.723399321558575,NA
"63",100,3,0.1,0.8,1,0.1,0.7,0.723431159839402,NA
"64",1000,5,0.01,0.6,5,0.1,0.7,0.711695187910078,NA
"65",50,3,0.1,0.6,5,0.1,0.7,0.711841542836869,NA
"66",500,3,0.01,0.7,5,0.1,0.7,0.721073538352517,NA
"67",100,5,0.1,0.8,5,0.1,0.7,0.711796345015863,NA
"68",50,3,0.05,0.6,10,0.1,0.7,0.728564524189442,NA
"69",1000,3,0.01,0.7,10,0.1,0.7,0.725258182682405,NA
"70",100,3,0.05,0.7,10,0.1,0.7,0.722815043666529,NA
"71",500,5,0.05,0.7,10,0.1,0.7,0.70050938591036,NA
"72",1000,3,0.01,0.8,10,0.1,0.7,0.719711072506124,NA
"73",100,5,0.01,0.8,1,1,0.7,0.722794542751448,NA
"74",100,5,0.05,0.8,1,1,0.7,0.717920934003232,NA
"75",1000,3,0.01,0.6,5,1,0.7,0.71771676910688,NA
"76",500,5,0.05,0.6,5,1,0.7,0.706433781113494,NA
"77",500,5,0.01,0.7,5,1,0.7,0.716448187461327,NA
"78",500,3,0.1,0.8,5,1,0.7,0.696600481484576,NA
"79",500,3,0.05,0.6,10,1,0.7,0.711743233944719,NA
"80",1000,5,0.05,0.6,10,1,0.7,0.694393445875633,NA
"81",100,5,0.1,0.6,10,1,0.7,0.722183665859468,NA
"82",50,3,0.01,0.7,10,1,0.7,0.714198326657152,NA
"83",500,5,0.05,0.7,10,1,0.7,0.703237085166578,NA
"84",100,5,0.05,0.8,10,1,0.7,0.721469334435233,NA
"85",500,5,0.1,0.8,10,1,0.7,0.707978493556527,NA
"86",1000,5,0.1,0.8,10,1,0.7,0.698188337207912,NA
"87",100,3,0.1,0.6,1,0,0.8,0.72736826227894,NA
"88",50,3,0.01,0.7,1,0,0.8,0.707591158520261,NA
"89",500,3,0.01,0.7,1,0,0.8,0.724148227235468,NA
"90",100,5,0.01,0.7,1,0,0.8,0.715227236936127,NA
"91",50,3,0.1,0.7,1,0,0.8,0.725177960689761,NA
"92",500,5,0.01,0.6,5,0,0.8,0.715374465706179,NA
"93",100,5,0.1,0.7,5,0,0.8,0.71909874093897,NA
"94",500,3,0.05,0.8,5,0,0.8,0.719221997618961,NA
"95",1000,5,0.01,0.6,10,0,0.8,0.718014107021622,NA
"96",100,3,0.05,0.6,10,0,0.8,0.720904352128537,NA
"97",1000,3,0.05,0.6,10,0,0.8,0.713188314058499,NA
"98",1000,5,0.05,0.6,10,0,0.8,0.699981074866604,NA
"99",50,5,0.1,0.6,10,0,0.8,0.713488458626752,NA
"100",1000,3,0.05,0.7,10,0,0.8,0.706789131468517,NA
"101",50,5,0.05,0.8,10,0,0.8,0.71553260151394,NA
"102",100,5,0.05,0.8,10,0,0.8,0.723382173469922,NA
"103",1000,3,0.01,0.7,1,0.1,0.8,0.72039622325063,NA
"104",500,5,0.1,0.7,1,0.1,0.8,0.708541287804765,NA
"105",500,3,0.01,0.6,5,0.1,0.8,0.725571988972003,NA
"106",500,5,0.05,0.6,5,0.1,0.8,0.708373521423517,NA
"107",100,5,0.01,0.7,5,0.1,0.8,0.706769858803514,NA
"108",500,3,0.1,0.7,5,0.1,0.8,0.70003920148921,NA
"109",500,5,0.05,0.7,10,0.1,0.8,0.709232369282875,NA
"110",500,3,0.05,0.8,10,0.1,0.8,0.715674485753819,NA
"111",100,5,0.05,0.8,1,1,0.8,0.724391711285082,NA
"112",500,5,0.1,0.8,1,1,0.8,0.700034814616241,NA
"113",500,5,0.05,0.7,5,1,0.8,0.702838770553063,NA
"114",100,3,0.1,0.7,5,1,0.8,0.725344038102684,NA
"115",50,3,0.05,0.6,10,1,0.8,0.721221552037447,NA
"116",100,3,0.1,0.7,10,1,0.8,0.719861744696642,NA
"117",100,5,0.05,0.8,10,1,0.8,0.720118743249601,NA
"118",100,3,0.1,0.8,10,1,0.8,0.724313052789895,NA
