"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"39",100,6,17,0.734024859704297,"0.90202447583511, 0.782962975302061, 0.703618625621891, 0.859062657748612, 0.690194346289753, 0.589455294043412, 0.739625946081191, 0.739144304747607, 0.56044098329893, 0.825408163265306, 0.596224489795918, 0.820136054421769"
"40",750,4,17,0.746324779366066,"0.902880130597015, 0.781805814676617, 0.702898454157783, 0.862523662291772, 0.68921393866734, 0.578350580514892, 0.744717166030733, 0.746568461875274, 0.648265674193616, 0.74687074829932, 0.705748299319728, 0.846054421768707"
"41",250,4,10,0.741050370653107,"0.903388192963753, 0.780301616915423, 0.702075004442075, 0.861415478293791, 0.690791424785462, 0.582924501514387, 0.746929171618607, 0.746064510748316, 0.620551281249348, 0.732585034013605, 0.702448979591837, 0.82312925170068"
"42",750,3,17,0.745590644627144,"0.903431503198294, 0.782036802594172, 0.7095138148543, 0.862246024734982, 0.69223797955578, 0.584241702423019, 0.747367861387377, 0.747749004399408, 0.61380726006547, 0.732448979591837, 0.715272108843537, 0.856734693877551"
"43",900,3,10,0.741288185645361,"0.902839041400142, 0.782841928749112, 0.700214330135039, 0.862705073195356, 0.690487758707723, 0.571154088844018, 0.741332541022914, 0.74129063197181, 0.633749296303246, 0.741360544217687, 0.692482993197279, 0.835"
"44",100,4,17,0.736524860604599,"0.902053904584222, 0.779189987562189, 0.647322539090263, 0.859468071680969, 0.694134906612822, 0.564022274103988, 0.73776422509956, 0.737470861741832, 0.590545026167094, 0.763027210884354, 0.733197278911565, 0.830102040816327"
"45",900,4,15,0.748189395445047,"0.902841262437811, 0.781444896055437, 0.703013392857143, 0.862746087834427, 0.69065891595154, 0.579608625694094, 0.744788056962949, 0.747202727215863, 0.612669460603407, 0.78187074829932, 0.76156462585034, 0.809863945578231"
"46",250,5,20,0.749919961311281,"0.901982276119403, 0.781393812189055, 0.689865960376688, 0.86176883518425, 0.690637619888945, 0.549958985360929, 0.745050770417631, 0.749560476220262, 0.654092908821751, 0.756734693877551, 0.768503401360544, 0.849489795918367"
"47",100,6,20,0.729758240702382,"0.901190476190476, 0.778067253020611, 0.707585954157782, 0.860524198637052, 0.684811174911661, 0.579231606511863, 0.738564041617147, 0.745891870478097, 0.586028231271241, 0.707074829931973, 0.642619047619048, 0.825510204081633"
"48",1000,3,15,0.743941599095133,"0.902819052061123, 0.782657027363184, 0.707554859630419, 0.862186869005553, 0.693057483594144, 0.560465042907622, 0.742371510185359, 0.74766747982736, 0.617975646879756, 0.766768707482993, 0.692278911564626, 0.851496598639456"
"49",900,4,5,0.74386931531205,"0.902785181236674, 0.779635305614783, 0.698204846304193, 0.862343828874306, 0.687865188036345, 0.562597015396264, 0.745006567836367, 0.744317883280165, 0.612315422947812, 0.762040816326531, 0.738673469387755, 0.830646258503401"
"50",750,6,15,0.749015493329045,"0.903224391435679, 0.782048463041933, 0.705574249289268, 0.862253123422514, 0.692945482079758, 0.585924880111055, 0.74784825170451, 0.744169637830737, 0.631544379808594, 0.759455782312925, 0.752993197278912, 0.820204081632653"
"51",500,6,5,0.746006369755679,"0.902961753731343, 0.780820229211087, 0.705307169509595, 0.862276785714286, 0.687059881373044, 0.573502965673902, 0.748672254540147, 0.74686391026042, 0.598931214945477, 0.760918367346939, 0.755578231292517, 0.829183673469388"
"52",100,5,17,0.751259607737868,"0.902314876510306, 0.784564343461265, 0.717427927327647, 0.860533663553761, 0.689040415194346, 0.564392983341747, 0.751980776047205, 0.743137132253289, 0.681076916661454, 0.725374149659864, 0.772006802721088, 0.823265306122449"
"53",1000,5,5,0.749558992359419,"0.902820717839375, 0.784571006574271, 0.697464130241649, 0.862346983846542, 0.693809944472489, 0.570360613326603, 0.746388732511833, 0.746716081816476, 0.62288275890828, 0.753163265306122, 0.773673469387755, 0.840510204081633"
"54",100,6,15,0.729138362703953,"0.902058346659559, 0.777663579424307, 0.716847125977257, 0.85777937279152, 0.671610771075214, 0.524086635537607, 0.745955672317091, 0.747217113905048, 0.599979149725819, 0.745408163265306, 0.647925170068027, 0.81312925170068"
"55",750,6,17,0.74510114152466,"0.90332933546553, 0.784116804371002, 0.693020944385217, 0.862560733215548, 0.691497349823322, 0.575106480312973, 0.741839828193741, 0.74524989053606, 0.624832468046955, 0.717108843537415, 0.766496598639456, 0.836054421768707"
"56",750,5,10,0.748398061183835,"0.903673596304193, 0.781225568585643, 0.707796397476901, 0.862783158758203, 0.690890806410904, 0.574813067895003, 0.745439419528367, 0.747060945351431, 0.622876086820542, 0.767448979591837, 0.739795918367347, 0.836972789115646"
"57",100,3,20,0.72566878822989,"0.901022787846482, 0.781602034470505, 0.572383062366738, 0.859737033064109, 0.683310196870268, 0.582638187783947, 0.742987844290152, 0.729054648568629, 0.633044765538667, 0.777619047619048, 0.579319727891156, 0.86530612244898"
"58",100,5,5,0.732750429679382,"0.901977834044065, 0.775401452558635, 0.700617448471926, 0.861075530035336, 0.681521327612317, 0.568824141847552, 0.739069452263297, 0.733726152498905, 0.635757803215112, 0.669353741496599, 0.713605442176871, 0.812074829931973"
"59",900,3,5,0.747214790585947,"0.903235496624023, 0.781328291577825, 0.700315942608387, 0.862495267541646, 0.691468955073195, 0.574174974760222, 0.74561247680407, 0.748067179583412, 0.620082984091241, 0.736292517006803, 0.769285714285714, 0.83421768707483"
"60",500,4,17,0.747016401220393,"0.902562522210377, 0.781819696162047, 0.703852945095949, 0.862585184250379, 0.685802624936901, 0.550950435386169, 0.741129876357874, 0.746476095160651, 0.631704509914305, 0.787823129251701, 0.721632653061224, 0.847857142857143"
"61",500,4,10,0.74742283484232,"0.902914001421464, 0.782510438877043, 0.699298707356077, 0.862450309187279, 0.684620299091368, 0.561361843765775, 0.742370050666166, 0.744565376034695, 0.631976188986885, 0.79030612244898, 0.737755102040816, 0.828945578231292"
"62",250,3,10,0.749312821025981,"0.903264925373134, 0.783523232054016, 0.701418687810945, 0.86055969207471, 0.681623864209995, 0.569498517163049, 0.7448007756302, 0.743405892287484, 0.597399762306874, 0.79734693877551, 0.757551020408163, 0.851360544217687"
"63",900,6,20,0.748567694139672,"0.903221615138593, 0.781918532338308, 0.696641791044776, 0.86207959994952, 0.692618942453306, 0.556858909641595, 0.746425845999875, 0.744235941702633, 0.613641083380246, 0.782789115646259, 0.764659863945578, 0.837721088435374"
"64",1000,4,17,0.743669148937871,"0.903160536602701, 0.782170620113717, 0.707345526830135, 0.862513408632004, 0.690122570671378, 0.582825119888945, 0.743660057129751, 0.746596192739934, 0.604445278455412, 0.749353741496599, 0.713673469387755, 0.838163265306122"
"65",500,3,5,0.747410972362679,"0.902797396943852, 0.782797507995736, 0.707997956645345, 0.862402195860676, 0.691561238011105, 0.569325782433115, 0.745792206167511, 0.745823064573299, 0.612475136048039, 0.780816326530612, 0.725952380952381, 0.841190476190476"
"66",750,5,20,0.744730178492753,"0.902835709843639, 0.781909648187633, 0.692879353233831, 0.863011105502272, 0.690123359414437, 0.58834868753155, 0.749406184191322, 0.747757761514564, 0.608007339296512, 0.754557823129252, 0.718979591836735, 0.838945578231293"
"67",250,5,17,0.746408839021014,"0.902550306503198, 0.780998467484008, 0.688591084754797, 0.86169390459364, 0.690824551993942, 0.580353199141848, 0.740393236171056, 0.735263234711536, 0.616374137319906, 0.791428571428571, 0.732517006802721, 0.835918367346939"
"68",50,6,20,0.733452730392343,"0.898356987384506, 0.783240049751244, 0.639772676794598, 0.856276028520949, 0.689771580010096, 0.527572879858657, 0.734044744688393, 0.722917995871646, 0.638153291215779, 0.731734693877551, 0.722687074829932, 0.856904761904762"
"69",250,6,10,0.743696236213052,"0.903596415245203, 0.78197572405828, 0.694537913113006, 0.861473845280162, 0.689659578495709, 0.600234256688541, 0.747548216259044, 0.743561018327391, 0.651801880694731, 0.716190476190476, 0.725578231292517, 0.808197278911565"
"70",50,6,5,0.728976653243149,"0.90047585732054, 0.775168798862829, 0.704627531982942, 0.857556947248864, 0.681964601211509, 0.512620677688036, 0.732774128979796, 0.731296887054065, 0.665248014011384, 0.726496598639456, 0.67687074829932, 0.782619047619048"
"71",250,3,20,0.741689772497452,"0.901243781094527, 0.783994647299218, 0.66398920575693, 0.862578874305906, 0.689270728167592, 0.574160777385159, 0.745324117512145, 0.743053105648339, 0.632104209670357, 0.704965986394558, 0.745340136054422, 0.854251700680272"
"72",250,5,15,0.742673524614677,"0.902713552771855, 0.778704690831556, 0.643318563432836, 0.860061206461383, 0.687095374810702, 0.594157780161535, 0.740812326682096, 0.745053897958758, 0.644552657367444, 0.719319727891157, 0.780272108843537, 0.816020408163265"
"73",1000,3,10,0.746246485230075,"0.902859030739161, 0.782958533226723, 0.696060434434968, 0.863043443967693, 0.691548618122161, 0.580368974003029, 0.747147056983799, 0.746377056358291, 0.627281749755009, 0.741802721088435, 0.734387755102041, 0.841122448979592"
"74",750,4,10,0.749619841167914,"0.902657471570718, 0.781750843994314, 0.70253809079602, 0.862990598182736, 0.689149261736497, 0.583254196113074, 0.742873167782156, 0.749226454827881, 0.66188236275307, 0.751224489795918, 0.723775510204082, 0.844115646258503"
"75",100,3,10,0.726675600970474,"0.900143256929637, 0.777583066808813, 0.714490049751244, 0.859476747854619, 0.677336256940939, 0.613935512367491, 0.74791622359834, 0.734475719855716, 0.609036091824607, 0.682619047619048, 0.614081632653061, 0.789013605442177"
"76",750,4,5,0.74797439428252,"0.902880685856432, 0.782365516169154, 0.701300972814499, 0.8622476022211, 0.69282638187784, 0.587602536597678, 0.743769729571944, 0.749872813327495, 0.633302683430287, 0.743979591836735, 0.750544217687075, 0.825"
"77",250,3,17,0.744145186449558,"0.90296230899076, 0.778688033049041, 0.676282649253731, 0.861849286976275, 0.688560070671378, 0.590068147400303, 0.749667438126811, 0.747461896123934, 0.639032338775255, 0.727040816326531, 0.742312925170068, 0.825816326530612"
"78",50,3,15,0.715193294104463,"0.899855632551528, 0.770008773098792, 0.616807147299218, 0.858440339475013, 0.678367932862191, 0.482549848561333, 0.752085444423594, 0.741059402431142, 0.628587185421488, 0.580170068027211, 0.828809523809524, 0.745578231292517"
"79",500,5,10,0.736744062653662,"0.902388170753376, 0.782835265636105, 0.702915667199716, 0.861713623170116, 0.690654183493185, 0.570017510095911, 0.74267446466921, 0.744123350222055, 0.620987468985217, 0.709047619047619, 0.693707482993197, 0.819863945578231"
"80",250,4,15,0.749561207982556,"0.903191631130064, 0.783052927327647, 0.705319385216773, 0.861974697122665, 0.690899482584553, 0.560653552498738, 0.744902524968203, 0.744723421112988, 0.613112111924272, 0.778707482993197, 0.75391156462585, 0.854285714285714"
"81",750,4,15,0.742424788954119,"0.902911780383795, 0.78504908493248, 0.706221126510306, 0.862723214285714, 0.697472867238768, 0.559143109540636, 0.746035111861721, 0.746359333625237, 0.617433539751048, 0.700646258503401, 0.751190476190476, 0.83391156462585"
"82",250,6,20,0.74431487465897,"0.902616382373845, 0.783310012437811, 0.689771011016347, 0.861083417465926, 0.692354713528521, 0.573241891721353, 0.741024373970518, 0.74099122203457, 0.620344655032214, 0.740442176870748, 0.765340136054422, 0.821258503401361"
"83",50,3,10,0.739064383744582,"0.899337575515281, 0.783567652807392, 0.726148831734186, 0.857797513881878, 0.68867601590106, 0.612932231196366, 0.745329955588916, 0.735517191051062, 0.623275161068368, 0.688809523809524, 0.709285714285714, 0.798095238095238"
"84",1000,4,15,0.750775255287705,"0.903473147654584, 0.784992448471926, 0.699400319829424, 0.863287954316002, 0.69098624432105, 0.585604650429076, 0.743024332269969, 0.745984028689977, 0.62030503951127, 0.760884353741497, 0.777551020408163, 0.833809523809524"
"85",900,5,17,0.747896945421308,"0.903322117093106, 0.783012948649609, 0.701684657071784, 0.862465295305401, 0.69233026249369, 0.597979240282685, 0.745756760701403, 0.741168032359625, 0.630921582118805, 0.728741496598639, 0.755238095238095, 0.832142857142857"
"86",250,3,5,0.73743135781198,"0.901330956823028, 0.78160092395167, 0.70547263681592, 0.862655382382635, 0.692965200656234, 0.551668980312973, 0.743621275619774, 0.741162611288338, 0.61073914221972, 0.760986394557823, 0.658639455782313, 0.838333333333333"
"87",250,6,17,0.743934201199785,"0.902807946872779, 0.779202203269368, 0.689054171108742, 0.861119699646643, 0.687178981574962, 0.549925069409389, 0.745652092325014, 0.745827026125394, 0.677123496173975, 0.795748299319728, 0.669047619047619, 0.824523809523809"
"88",500,3,20,0.742905852929766,"0.903242159737029, 0.784221748400853, 0.709280050639659, 0.862759496466431, 0.686185954063604, 0.578082407874811, 0.741527491086508, 0.742989095306603, 0.619370947227956, 0.745510204081633, 0.71078231292517, 0.830918367346939"
"89",500,3,17,0.745308047005566,"0.903620846659559, 0.784800328713575, 0.701736851457001, 0.862400618374558, 0.693193147400303, 0.594022905098435, 0.743921102562499, 0.742752027689164, 0.640412001417819, 0.743775510204082, 0.688571428571429, 0.844489795918367"
"90",100,4,10,0.738869121938285,"0.900957822494669, 0.78426006130064, 0.689788779317697, 0.859737821807168, 0.68405555906108, 0.568171062594649, 0.739233752423844, 0.741678030066095, 0.559771063989492, 0.797857142857143, 0.713469387755102, 0.827448979591837"
"91",50,4,5,0.70668682173529,"0.898688477256574, 0.784278940120824, 0.610547707889126, 0.857911092882383, 0.67130395002524, 0.556626230439172, 0.728301328162465, 0.738515460478305, 0.562333979691833, 0.688979591836735, 0.587721088435374, 0.795034013605442"
"92",250,4,5,0.754163259929771,"0.902495335820896, 0.783245602345416, 0.6943052594172, 0.862473971479051, 0.692948637051994, 0.593689266784452, 0.741965555347053, 0.742523508684139, 0.627876608077396, 0.754795918367347, 0.826054421768707, 0.827585034013606"
"93",1000,4,20,0.750475122943939,"0.902761860341151, 0.781560945273632, 0.702829046730633, 0.862322532811711, 0.691367995961636, 0.57815023977789, 0.745129584454036, 0.747236296157294, 0.6345130418465, 0.782721088435374, 0.730850340136054, 0.846258503401361"
"94",100,5,10,0.739715584316332,"0.901877887348969, 0.777789068052594, 0.708359430525942, 0.86107158632004, 0.690648662291772, 0.577875757193337, 0.745161485373533, 0.747625987781739, 0.626891432622339, 0.67734693877551, 0.754523809523809, 0.807414965986395"
"95",1000,5,15,0.74562066146827,"0.903695806680881, 0.782796397476901, 0.688686034115139, 0.862276785714286, 0.692332628722867, 0.592428855376073, 0.744691728696232, 0.74480432017681, 0.632027897666854, 0.767142857142857, 0.701802721088435, 0.834761904761905"
"96",1000,5,10,0.750240944924261,"0.903409848081023, 0.782573183191187, 0.710311167377399, 0.863409420747097, 0.692125189298334, 0.575481133266027, 0.744045161693876, 0.743643376910406, 0.628164967369321, 0.769387755102041, 0.761666666666667, 0.828673469387755"
"97",50,5,15,0.73874191931062,"0.899460843105899, 0.7828641391258, 0.583387193496802, 0.857270633518425, 0.687465295305401, 0.578665288995457, 0.738557161026667, 0.74200788140364, 0.59940826921874, 0.762244897959184, 0.834659863945578, 0.79891156462585"
"98",100,4,15,0.743306002124172,"0.900835665422886, 0.770449093816631, 0.687299551350391, 0.859830893488137, 0.686250630994447, 0.616732395254922, 0.74541794374596, 0.739315068493151, 0.600989762515377, 0.752006802721088, 0.707789115646258, 0.852755102040816"
"99",900,5,5,0.746360842792383,"0.903582533759773, 0.785043532338308, 0.717615605010661, 0.862701129480061, 0.68985203180212, 0.581626230439172, 0.746396864118763, 0.744917328662872, 0.641159483747211, 0.735646258503401, 0.714829931972789, 0.832959183673469"
"100",250,5,5,0.736234390382897,"0.902707444918266, 0.782142857142857, 0.676072205934613, 0.861535367238768, 0.691944567137809, 0.563108120898536, 0.749665770104877, 0.741102145493213, 0.605071620691812, 0.772925170068027, 0.673741496598639, 0.814795918367347"
"101",1000,6,15,0.748529042349604,"0.903156094527363, 0.781598702914001, 0.703641391257996, 0.862715326855124, 0.688288743059061, 0.577411976274609, 0.746674589770855, 0.742971164070808, 0.641910927628698, 0.769047619047619, 0.70891156462585, 0.856020408163265"
"102",750,3,15,0.746161746249197,"0.902683568763326, 0.780494291933191, 0.707430481520967, 0.863009528016153, 0.687744510348309, 0.573159073700151, 0.743263067909343, 0.745384374804529, 0.630806071599841, 0.735442176870748, 0.732176870748299, 0.85234693877551"
"103",1000,3,20,0.746915357710758,"0.90312111318408, 0.78306236673774, 0.700516391257996, 0.862279151943463, 0.694356543412418, 0.582365282685512, 0.740525843914847, 0.747389962678009, 0.63882341902796, 0.767755102040816, 0.719421768707483, 0.823367346938776"
"104",250,6,5,0.732091587034098,"0.90209777007818, 0.777332644811656, 0.69137460021322, 0.862126924533064, 0.689127176930843, 0.583037291771832, 0.740228310502283, 0.747905172953024, 0.620678676424595, 0.707857142857143, 0.606122448979592, 0.857210884353741"
"105",750,6,10,0.750033447692823,"0.903718572316986, 0.78285025764037, 0.706383262260128, 0.862409294548208, 0.693272021706209, 0.572573037607269, 0.743682158420383, 0.744592064385647, 0.650206417714393, 0.765068027210884, 0.745646258503401, 0.83"
"106",1000,6,10,0.739773284124136,"0.903292688343994, 0.780776918976546, 0.698687921997157, 0.862900681474003, 0.690938130994447, 0.577642289247855, 0.743367944788474, 0.745658972915494, 0.627891411772065, 0.705442176870748, 0.709523809523809, 0.831156462585034"
"107",100,3,15,0.731656512214487,"0.901575270966596, 0.777753531449893, 0.735167355188344, 0.860261547198385, 0.687061458859162, 0.57107679202423, 0.745176706073685, 0.741701799378662, 0.651056066387273, 0.646224489795918, 0.617551020408163, 0.845272108843537"
"108",500,5,20,0.743161005194704,"0.903821295309168, 0.782526541400142, 0.694579557569296, 0.862003091872792, 0.6925574204947, 0.596563446491671, 0.7420700152207, 0.743918183524113, 0.600028564875628, 0.764897959183673, 0.7, 0.834965986394558"
"109",500,4,20,0.745359334141463,"0.902517546197584, 0.780881863006397, 0.692733320007107, 0.862562310701666, 0.694830577990914, 0.577430906108026, 0.743029753341256, 0.748229811722024, 0.621007485248431, 0.766020408163265, 0.725544217687075, 0.82952380952381"
"110",100,5,20,0.736410340724759,"0.900522499111585, 0.775182125088842, 0.709681503198294, 0.859783568904594, 0.690273220595659, 0.591776564866229, 0.741096724421926, 0.738171847959801, 0.620368007339297, 0.665986394557823, 0.708537414965986, 0.835544217687075"
