"","n.trees","max_depth","min_samples_split","ROC_AUC_valid"
"1",250,3,5,0.673041835318746
"2",500,3,5,0.6709855003225
"3",750,3,5,0.676482697857098
"4",900,3,5,0.673383240744742
"5",1000,3,5,0.681827648377819
"6",50,4,5,0.674917214435818
"7",100,4,5,0.690440508028879
"8",250,4,5,0.673805571160374
"9",500,4,5,0.682339906563147
"10",750,4,5,0.677109891534506
"11",900,4,5,0.675796786047531
"12",1000,4,5,0.678077290267235
"13",50,5,5,0.658883763306109
"14",100,5,5,0.670786138759649
"15",250,5,5,0.679601961085583
"16",900,5,5,0.683093039130483
"17",1000,5,5,0.68075191619172
"18",50,6,5,0.673830778944538
"19",100,6,5,0.672525375836058
"20",250,6,5,0.67577107810892
"21",500,6,5,0.675278125885273
"22",750,6,5,0.681229463658378
"23",900,6,5,0.681274077435112
"24",50,3,10,0.660144752699634
"25",100,3,10,0.682608689563337
"26",250,3,10,0.673718744348255
"27",500,3,10,0.675332842781851
"28",900,3,10,0.682231973233334
"29",1000,3,10,0.677123895859041
"30",50,4,10,0.669660191067001
"31",100,4,10,0.673486472622746
"32",250,4,10,0.677338061993544
"33",500,4,10,0.676938738682505
"34",750,4,10,0.681592975910961
"35",900,4,10,0.676021255363656
"36",1000,4,10,0.680154731781174
"37",50,5,10,0.703899264092752
"38",100,5,10,0.669501342014414
"39",250,5,10,0.664787786468461
"40",500,5,10,0.68013392535615
"41",750,5,10,0.679141018746589
"42",1000,5,10,0.677086384275464
"43",50,6,10,0.674171684216086
"44",250,6,10,0.68250405725288
"45",500,6,10,0.678033476737617
"46",750,6,10,0.675764776162879
"47",1000,6,10,0.676695663620926
"48",50,3,15,0.673577300670447
"49",100,3,15,0.675975341185358
"50",250,3,15,0.686020042989275
"51",500,3,15,0.672810563902133
"52",750,3,15,0.681971692858755
"53",1000,3,15,0.67748850845141
"54",100,4,15,0.66829016800388
"55",250,4,15,0.679843135560261
"56",500,4,15,0.675769077491129
"57",750,4,15,0.68091246576943
"58",900,4,15,0.677286646116321
"59",1000,4,15,0.679744505103176
"60",50,5,15,0.680478331708832
"61",100,5,15,0.679593858583531
"62",250,5,15,0.681061511794842
"63",500,5,15,0.67986294167639
"64",900,5,15,0.67513788257814
"65",1000,5,15,0.677203420416224
"66",50,6,15,0.684712339170336
"67",100,6,15,0.663150380837603
"68",250,6,15,0.677923542790014
"69",500,6,15,0.675225509637376
"70",750,6,15,0.675284227769535
"71",900,6,15,0.680812134787222
"72",1000,6,15,0.677540824606639
"73",250,3,17,0.679753107759676
"74",500,3,17,0.682116337525028
"75",750,3,17,0.680121221433179
"76",900,3,17,0.680892259529743
"77",1000,3,17,0.683266892816502
"78",50,4,17,0.687103977708316
"79",100,4,17,0.693301091377017
"80",500,4,17,0.679241049636128
"81",750,4,17,0.679656577951271
"82",1000,4,17,0.681665298244098
"83",50,5,17,0.670732622233746
"84",100,5,17,0.678920450635156
"85",250,5,17,0.67370023863369
"86",500,5,17,0.681304586856421
"87",750,5,17,0.683091938790699
"88",900,5,17,0.67837958361542
"89",1000,5,17,0.682148747533238
"90",50,6,17,0.654738483243626
"91",100,6,17,0.676592031619364
"92",250,6,17,0.682478949499606
"93",500,6,17,0.676057866669228
"94",750,6,17,0.682056819145752
"95",1000,6,17,0.681197853897283
"96",100,3,20,0.66943722221422
"97",250,3,20,0.67550219507784
"98",500,3,20,0.678353975707699
"99",750,3,20,0.680790628145971
"100",900,3,20,0.67947902312234
"101",1000,3,20,0.681492744959644
"102",100,4,20,0.669461529720378
"103",500,4,20,0.67929266557513
"104",750,4,20,0.67923394744297
"105",900,4,20,0.67791784102931
"106",1000,4,20,0.678120203518847
"107",50,5,20,0.672885687100176
"108",100,5,20,0.674310827183434
"109",250,5,20,0.674584211604544
"110",500,5,20,0.67998868050454
"111",750,5,20,0.678930253662331
"112",900,5,20,0.679523936991743
"113",1000,5,20,0.681271176539315
"114",50,6,20,0.677918041091089
"115",100,6,20,0.675865307206865
"116",250,6,20,0.683316108014155
"117",500,6,20,0.675241214487034
"118",750,6,20,0.677823411869585
"119",900,6,20,0.677762993212304
"120",1000,6,20,0.677614347310449
