"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"35",500,3,15,0.805022475297762,"0.806562861850895, 0.784878944148239, 0.735287640933292, 0.887694670447074, 0.810688259109312"
"36",500,6,10,0.805016053080133,"0.808949222113358, 0.782349444978586, 0.736484105856561, 0.887729341305062, 0.809568151147099"
"37",1000,6,17,0.804516243055921,"0.809821375552982, 0.78127436412901, 0.735321895552772, 0.887942502876397, 0.808221077168446"
"38",1000,5,17,0.80456154092395,"0.809523544431579, 0.780650292806573, 0.73518977059192, 0.888348280325444, 0.809095816464238"
"39",100,6,17,0.806215048645396,"0.80676698286868, 0.785948780700988, 0.735970286564359, 0.888561441896778, 0.813827751196172"
"40",750,4,17,0.80322278237113,"0.80762150767495, 0.780828598898698, 0.732405359379893, 0.887701090976331, 0.807557354925776"
"41",250,4,10,0.806337529876396,"0.810665694308364, 0.783171051481514, 0.733919902912621, 0.890809911242604, 0.813121089436879"
"42",750,3,17,0.804141447773318,"0.806742859475669, 0.782532995367538, 0.734737120263075, 0.889058390861275, 0.807635872899031"
"43",900,3,10,0.804828903852762,"0.809878900567085, 0.783782886111354, 0.73208972752897, 0.88863592003616, 0.809757085020243"
"44",100,4,17,0.804316960756252,"0.803471356254268, 0.774979459837427, 0.738593211713122, 0.889930298734385, 0.814610477242056"
"45",900,4,15,0.80453211422934,"0.807535220153796, 0.78043003233983, 0.735686462574381, 0.88866288625904, 0.810345969819654"
"46",250,5,20,0.801595348654122,"0.808707060360441, 0.77102700812866, 0.734384787034137, 0.888510077662722, 0.805347810084652"
"47",100,6,20,0.806546130716596,"0.810243534930673, 0.777271217550913, 0.742006439868462, 0.892924833579882, 0.810284627653049"
"48",1000,3,15,0.805230227098102,"0.808650463169146, 0.785758237916266, 0.735128601628562, 0.887034640039448, 0.809579192737087"
"49",900,4,5,0.804365018735243,"0.808792420058787, 0.77825889345337, 0.734475317099906, 0.888447156476003, 0.811851306588149"
"50",750,6,15,0.804529487969059,"0.808440775214513, 0.778750109256184, 0.733946817256499, 0.887960480358317, 0.813549257759784"
"51",500,6,5,0.805410888032071,"0.807888720643686, 0.779755266148064, 0.739077669902913, 0.889712000739645, 0.810620782726046"
"52",100,5,17,0.804878420248354,"0.807000794216324, 0.781450922122192, 0.736011881459443, 0.889394826594346, 0.810533676849466"
"53",1000,5,5,0.805147774250339,"0.808108614649209, 0.782370422165895, 0.734915733636079, 0.887269631410256, 0.813074469390259"
"54",100,6,15,0.803550937173046,"0.806645438080817, 0.775481164233896, 0.734299150485437, 0.889958549063116, 0.811370384001963"
"55",750,6,17,0.804358083936403,"0.809114374573201, 0.780557643562626, 0.733207896179142, 0.888823399490467, 0.81008710587658"
"56",750,5,10,0.803556403604029,"0.807929544847243, 0.780166069399528, 0.734394574068274, 0.887349245973044, 0.807942583732057"
"57",100,3,20,0.8036467658223,"0.803850835782786, 0.775392011187833, 0.735732950986533, 0.893353724934254, 0.809904306220096"
"58",100,5,5,0.806138463203329,"0.808468609898756, 0.778673192902718, 0.738005989664892, 0.893346020299145, 0.812198503251135"
"59",900,3,5,0.804650122131071,"0.808062223508803, 0.780667773795997, 0.735522529752584, 0.888558873685076, 0.810439209912894"
"60",500,4,17,0.80546843918133,"0.808031605356135, 0.787071060222009, 0.732057919668024, 0.887422440006575, 0.812759170653907"
"61",500,4,10,0.806457921668249,"0.808193046524747, 0.784621973603706, 0.737685464296899, 0.890208949704142, 0.811580174211753"
"62",250,3,10,0.805951290371549,"0.809176538701345, 0.783426273927104, 0.741786231600376, 0.888989049145299, 0.806378358483622"
"63",900,6,20,0.804190924597563,"0.808482527240878, 0.780171313696355, 0.735270513623552, 0.888642340565417, 0.808387927861612"
"64",1000,4,17,0.805384751617628,"0.808919531783498, 0.785022288261516, 0.738938204666458, 0.886817626150559, 0.807226107226107"
"65",500,3,5,0.805026796922596,"0.807493468127431, 0.780470238615506, 0.737773547604134, 0.888061924720579, 0.811334805545332"
"66",750,5,20,0.805069012659729,"0.808480671595261, 0.785966261690412, 0.734717546194801, 0.886838171844181, 0.809342411973991"
"67",250,5,17,0.80708467365977,"0.807796866185683, 0.785480290184424, 0.737565573128719, 0.888678295529257, 0.815902343270764"
"68",50,6,20,0.805022358115164,"0.802205805944004, 0.783562625644611, 0.734215960695271, 0.893538636176857, 0.811588762115078"
"69",250,6,10,0.803900682926086,"0.807813566996229, 0.779360195787082, 0.734556060131538, 0.885887933514135, 0.811885658201448"
"70",50,6,5,0.804059039542044,"0.803760836970399, 0.773399178393497, 0.741920803319762, 0.892149233645628, 0.809065145380935"
"71",250,3,20,0.806092541352052,"0.80745449956949, 0.786460973691111, 0.737267068587535, 0.890345064924392, 0.808935099987732"
"72",250,5,15,0.804809646595119,"0.808302529616104, 0.779900358360283, 0.739434896648919, 0.885114901791584, 0.811295546558705"
"73",1000,3,10,0.806125399466893,"0.808981695911642, 0.785546717944236, 0.735938478703414, 0.889113607412886, 0.811046497362287"
"74",750,4,10,0.803438667026357,"0.807975008164841, 0.777418057862075, 0.735126154870028, 0.887368507560815, 0.809305606674028"
"75",100,3,10,0.804699811154556,"0.804845461833081, 0.7824036360458, 0.732605993579706, 0.893479567307692, 0.810164397006502"
"76",750,4,5,0.805235720639288,"0.807800577476916, 0.781653701599511, 0.735441786720952, 0.888285359138725, 0.812997178260336"
"77",250,3,17,0.806005030220512,"0.806743787298477, 0.784789791102176, 0.737668336987159, 0.888797717373438, 0.812025518341308"
"78",50,3,15,0.80318035514227,"0.803813722870461, 0.779421379250066, 0.736053476354526, 0.887350530078895, 0.809262667157404"
"79",500,5,10,0.803718759294305,"0.809009530595885, 0.776608688051744, 0.735823481052302, 0.88900831073307, 0.808143786038523"
"80",250,4,15,0.805001225095546,"0.810775177399721, 0.779708067476619, 0.732253660350767, 0.889117459730441, 0.813151760520182"
"81",750,4,15,0.805717017231615,"0.808346137288085, 0.781520846079888, 0.736804631224554, 0.889530941814596, 0.812382529750951"
"82",250,6,20,0.804409581255551,"0.806728942133547, 0.780840835591294, 0.735686462574381, 0.887864172419461, 0.810927493559073"
"83",50,3,10,0.802185798646715,"0.802434050354799, 0.770794510969321, 0.729848496711557, 0.893009584566075, 0.814842350631824"
"84",1000,4,15,0.804416051353479,"0.808463970784715, 0.783489205489031, 0.733579803476355, 0.887633033366206, 0.808914243651086"
"85",900,5,17,0.805163927873689,"0.80878592529913, 0.784758325321213, 0.734857011431256, 0.887716500246548, 0.809701877070298"
"86",250,3,5,0.808174243933643,"0.808077068673733, 0.791100428284241, 0.738377896962105, 0.892558863412229, 0.81075696233591"
"87",250,6,17,0.805241218221456,"0.80760202339598, 0.784045100952714, 0.734761587848418, 0.890526123849441, 0.809271255060729"
"88",500,3,20,0.804370496685823,"0.806741003830053, 0.785443580106634, 0.732011431255872, 0.888983912721893, 0.808672555514661"
"89",500,3,17,0.804589291437852,"0.808827677325495, 0.777075430469365, 0.734115643595365, 0.888834956443129, 0.814092749355907"
"90",100,4,10,0.803879449674379,"0.808527062735667, 0.78061183462984, 0.727142381772628, 0.893139279257068, 0.80997668997669"
"91",50,4,5,0.80492806464389,"0.804150522549806, 0.772537365614894, 0.742909293767617, 0.893877640121631, 0.811165501165501"
"92",250,4,5,0.807502127475968,"0.80928231050147, 0.78779302508522, 0.741764210773567, 0.890965288050625, 0.807705802968961"
"93",1000,4,20,0.803950183372019,"0.808446342151361, 0.781735862249803, 0.732987687911055, 0.887784557856673, 0.808796466691204"
"94",100,5,10,0.804017281428554,"0.807374706807993, 0.781942137925007, 0.728921175227059, 0.888951810075608, 0.812896577107104"
"95",1000,5,15,0.804565448840311,"0.809165404827648, 0.781741106546631, 0.73512126135296, 0.888226290269559, 0.80857318120476"
"96",1000,5,10,0.803305660924792,"0.810247246221905, 0.777038720391574, 0.731649310992797, 0.887231108234714, 0.810361918782971"
"97",50,5,15,0.800598492727021,"0.803112288827529, 0.770175683943711, 0.734189046351394, 0.887631749260355, 0.807883695252116"
"98",100,4,15,0.803461049526136,"0.806323483566402, 0.777629577834105, 0.736224749451926, 0.888950525969757, 0.80817691080849"
"99",900,5,5,0.80465558680102,"0.809543028710549, 0.783193776767765, 0.734609888819292, 0.886776534763314, 0.809154704944179"
"100",250,5,5,0.807157652647594,"0.807679960511861, 0.788104186696967, 0.739797016911995, 0.892065766765286, 0.808141332351859"
"101",1000,6,15,0.803667712609442,"0.809883539681126, 0.778108556944323, 0.732297702004385, 0.888014412804076, 0.810034351613299"
"102",750,3,15,0.804531295255493,"0.806462656987619, 0.784244384232148, 0.731898880363295, 0.887894990959895, 0.812155563734511"
"103",1000,3,20,0.804631371451893,"0.80905128262225, 0.784557293942837, 0.733134493423113, 0.887500770463511, 0.808913016807754"
"104",250,6,5,0.806176463895124,"0.807722640361034, 0.784716370946596, 0.737519084716567, 0.889081504766601, 0.811842718684824"
"105",750,6,10,0.80532156702185,"0.809723954158131, 0.782994493488331, 0.737154517694958, 0.888730943869165, 0.808003925898663"
"106",1000,6,10,0.803339194216389,"0.808011193254357, 0.779959793724325, 0.731575908236768, 0.887564975756082, 0.809584100110416"
"107",100,3,15,0.804238801790637,"0.803641147828152, 0.771603880779652, 0.740269241309114, 0.89027058678501, 0.815409152251258"
"108",500,5,20,0.804903618483915,"0.80868757608147, 0.779160912507648, 0.73520689790166, 0.888611522024984, 0.812851183903815"
"109",500,4,20,0.804388011246694,"0.809514266203498, 0.779884625469802, 0.7334403382399, 0.888386803500986, 0.810714022819286"
"110",100,5,20,0.80313502845674,"0.807343160832517, 0.784511843370335, 0.734832543845913, 0.886975571170283, 0.802012023064655"
"111",900,5,20,0.805255072940679,"0.808757162792079, 0.786254698015908, 0.733320447071719, 0.887652294953978, 0.810290761869709"
"112",250,3,15,0.804810326157044,"0.808093769484279, 0.781858229175771, 0.733875861259004, 0.891394179404997, 0.80882959146117"
"113",500,4,15,0.80332569891467,"0.807491612481815, 0.778979110217638, 0.732300148762919, 0.888129982330704, 0.809727640780272"
"114",500,5,17,0.804060071006778,"0.808988190671298, 0.777571890569006, 0.735617953335421, 0.887297881738987, 0.810824438719176"
"115",250,5,10,0.805185700860741,"0.807583466939818, 0.779638143518923, 0.736303045725023, 0.889412804076266, 0.812991044043676"
"116",750,3,5,0.803403735772548,"0.807035123660224, 0.779732540861813, 0.733897882085813, 0.887516179733728, 0.808836952521163"
"117",250,6,15,0.804024896466054,"0.808630978890175, 0.77808408355913, 0.736667612746633, 0.888941537228797, 0.807800269905533"
"118",750,4,20,0.804851176833056,"0.810101578041032, 0.783246219736037, 0.734636803163169, 0.888294347879684, 0.807976935345356"
"119",100,4,20,0.804531696157052,"0.809757355779223, 0.782396643650031, 0.730531142342625, 0.892408623027613, 0.807564715985769"
"120",500,4,5,0.804246307657158,"0.807817278287462, 0.782421117035224, 0.732909391637958, 0.886598044049967, 0.811485707275181"
