"","n.trees","max_depth","min_samples_split","mean_ROC_AUC","fold_ROC_AUC"
"36",500,6,10,0.72804586883476,"0.752531181217902, 0.538634935084639, 0.860526278021757, 0.608764975270196, 0.879771974579305"
"37",1000,6,17,0.730265023225584,"0.767468818782098, 0.532365563430652, 0.858367880003116, 0.614631983879831, 0.878490870032223"
"38",1000,5,17,0.729648706213975,"0.77048422597212, 0.532983288900449, 0.859911716344163, 0.60792306283202, 0.876941237021124"
"39",100,6,17,0.717918615720021,"0.709214966984593, 0.530553026854802, 0.857621077364038, 0.609959333211211, 0.882244674185464"
"40",750,4,17,0.729592494333869,"0.767285399853265, 0.5336579101372, 0.860057796476035, 0.610249496244733, 0.876711868958109"
"41",250,4,10,0.734066881755191,"0.778114453411592, 0.531999804928799, 0.859403254972875, 0.617828173658179, 0.882988721804511"
"42",750,3,17,0.73215911050271,"0.771327953044754, 0.535787437414656, 0.860185424380723, 0.615624839714233, 0.877869897959184"
"43",900,3,10,0.729551141118457,"0.772435803374908, 0.530287513275679, 0.859176190066141, 0.610503755266532, 0.875352443609023"
"44",100,4,17,0.727300041575938,"0.726368305209098, 0.548873463814292, 0.861174156220656, 0.616010258289064, 0.884074024346581"
"45",900,4,15,0.728899353620283,"0.76046221570066, 0.537832975702798, 0.857925026550705, 0.612896134823228, 0.875380415324024"
"46",250,5,20,0.73356024218331,"0.780234776228907, 0.528204044476234, 0.859496541232527, 0.618471514929474, 0.881394334049409"
"47",100,6,20,0.740226627702262,"0.780601614086574, 0.564435810737586, 0.861513472176092, 0.611873236856567, 0.882709004654493"
"48",1000,3,15,0.728859587011672,"0.764299339691856, 0.530696620933307, 0.857772795676438, 0.615214508151676, 0.876314670605084"
"49",900,4,5,0.732597042047525,"0.766867204695525, 0.540290330970804, 0.857659519504004, 0.620130426818099, 0.878037728249194"
"50",750,6,15,0.731185905446004,"0.774269992663243, 0.533105208401066, 0.858170543684623, 0.613392196372962, 0.876991586108127"
"51",500,6,5,0.730505809308037,"0.77443873807777, 0.534278344929233, 0.859097255538744, 0.608215424070343, 0.876499283924096"
"52",100,5,17,0.731941886600296,"0.781151870873074, 0.521579751609337, 0.856827119033267, 0.617771753068328, 0.882378938417472"
"53",1000,5,5,0.730644796960791,"0.766228906823184, 0.533844853371481, 0.86014646967889, 0.61658838615131, 0.876415368779091"
"54",100,6,15,0.726047907633168,"0.730586940572267, 0.545335088974142, 0.860303313609953, 0.608681443487818, 0.885332751521661"
"55",750,6,17,0.730092227544982,"0.771555392516508, 0.530669527710948, 0.857193088205746, 0.610034804909324, 0.881008324382385"
"56",750,5,10,0.730551564854518,"0.767740278796772, 0.537881743503045, 0.859455536283229, 0.612104048360506, 0.875576217329037"
"57",100,3,20,0.723395094824303,"0.734717534849596, 0.52796562411947, 0.85930228028523, 0.607447517860414, 0.887542517006803"
"58",100,5,5,0.730908976111995,"0.781166544387381, 0.527556516461842, 0.859177215189873, 0.601608353178238, 0.885036251342642"
"59",900,3,5,0.733037948520117,"0.790836390315481, 0.525413442573206, 0.856835320023127, 0.614492031507602, 0.877612558181167"
"60",500,4,17,0.721820367121314,"0.784365370506236, 0.467195526367124, 0.859328933502274, 0.620616230078769, 0.877595775152166"
"61",500,4,10,0.731084019846725,"0.773895818048423, 0.530469037865488, 0.859793314553067, 0.612882945594431, 0.878378983172216"
"62",250,3,10,0.718770620100573,"0.770300807043287, 0.464497041420118, 0.860254620232662, 0.618329364352446, 0.88047126745435"
"63",900,6,20,0.729575096466786,"0.773308877476156, 0.529415111515703, 0.859237184928221, 0.61102619527386, 0.874888113139993"
"64",1000,4,17,0.729102204539732,"0.770117388114453, 0.531883304072653, 0.858281257047726, 0.610368932038835, 0.874860141424991"
"65",500,3,5,0.732050345805963,"0.766896551724138, 0.536714025619351, 0.858799457094471, 0.620178787323686, 0.87766290726817"
"66",750,5,20,0.728495966565329,"0.770880410858401, 0.52613954093244, 0.857186424901486, 0.610683275325151, 0.877590180809166"
"67",250,5,17,0.71504494840898,"0.752355099046222, 0.467788867936797, 0.859769736707221, 0.615645356292361, 0.879665682062299"
"68",50,6,20,0.727176512477799,"0.758290535583272, 0.526256041788586, 0.857999860583172, 0.612333394394578, 0.881002730039384"
"69",250,6,10,0.729193810152491,"0.760873074101247, 0.53250102954245, 0.857583660347804, 0.612279904744459, 0.882731382026495"
"70",50,6,5,0.720750518721637,"0.693176815847395, 0.559258295944686, 0.858556502769884, 0.606197472064481, 0.88656350698174"
"71",250,3,20,0.732328842428208,"0.770601614086574, 0.53399928473893, 0.856777400532244, 0.617109360688771, 0.883156552094522"
"72",250,5,15,0.733280228761609,"0.775282465150404, 0.533527862669875, 0.859097255538744, 0.616366367466569, 0.882127192982456"
"73",1000,3,10,0.730984903393705,"0.776228906823184, 0.532568762598348, 0.857387861714909, 0.613084447701044, 0.875654538131042"
"74",750,4,10,0.730173156229599,"0.767762289068232, 0.530983809090318, 0.859241797985017, 0.61386114673017, 0.879016738274257"
"75",100,3,10,0.739284564909152,"0.792956713132795, 0.548114853588226, 0.862598053085007, 0.60526103681993, 0.887492167919799"
"76",750,4,5,0.73053243743286,"0.770799706529714, 0.530642434488588, 0.857833277976652, 0.615220370031141, 0.878166398138203"
"77",250,3,17,0.730646082638552,"0.757740278796772, 0.53903591477556, 0.860977845025895, 0.616862429016303, 0.878613945578231"
"78",50,3,15,0.73162077891216,"0.736228906823184, 0.552303465765004, 0.856905540998799, 0.626398974171094, 0.886267006802721"
"79",500,5,10,0.732363009405363,"0.77490095377843, 0.537331751089148, 0.859963997654517, 0.610931672467485, 0.878686672037236"
"80",250,4,15,0.725628775546956,"0.74525311812179, 0.530954006545723, 0.860118278776248, 0.612068877083715, 0.879749597207304"
"81",750,4,15,0.72727922132256,"0.763800440205429, 0.525662700218913, 0.857317640739237, 0.611846125664041, 0.877769199785177"
"82",250,6,20,0.733187865364731,"0.77556126192223, 0.542782907427878, 0.858793306352077, 0.606892837516029, 0.881909013605442"
"83",50,3,10,0.723426331431402,"0.726280264123258, 0.547933328998418, 0.860465283159677, 0.593405385601759, 0.889047395273899"
"84",1000,4,15,0.730501564328268,"0.764071900220103, 0.535651971302859, 0.859109557023533, 0.61718629785675, 0.876488095238095"
"85",900,5,17,0.72872445045746,"0.772105649303008, 0.526862929969439, 0.858218211938181, 0.610064847041583, 0.876370614035088"
"86",250,3,5,0.730540608998242,"0.768870139398386, 0.535738669614409, 0.860219766025759, 0.606966843744275, 0.880907626208378"
"87",250,6,17,0.719111014027399,"0.757490829053558, 0.486136398118647, 0.861136739204422, 0.612020516578128, 0.878770587182241"
"88",500,3,20,0.716537616760152,"0.764424064563463, 0.466092832217093, 0.857533941846781, 0.616633082982231, 0.878004162191192"
"89",500,3,17,0.730344740725187,"0.761533382245048, 0.535578819602488, 0.858791256104612, 0.614560175856384, 0.881260069817401"
"90",100,4,10,0.729961921111994,"0.772098312545855, 0.525933632442508, 0.861365341796755, 0.608072540758381, 0.88233977801647"
"91",50,4,5,0.733884030797194,"0.757292736610418, 0.549488479961853, 0.860463232912212, 0.615684923978751, 0.886490780522735"
"92",250,4,5,0.73481239856184,"0.780212765957447, 0.540385157249063, 0.8609337647054, 0.614212859498077, 0.878317445399212"
"93",1000,4,20,0.731310810699798,"0.772039618488628, 0.53612610269415, 0.859476551319744, 0.614985894852537, 0.873925886143931"
"94",100,5,10,0.728038110148954,"0.760014673514307, 0.528255521598717, 0.859807666285321, 0.608877816449899, 0.883234872896527"
"95",1000,5,15,0.729079130548874,"0.767336757153338, 0.533500769447515, 0.858855326337889, 0.610053856017586, 0.875648943788041"
"96",1000,5,10,0.729145048570398,"0.767938371239912, 0.533259639768516, 0.859642108802532, 0.610892104781095, 0.873993018259935"
"97",50,5,15,0.724350464603556,"0.727923697725605, 0.535080304311074, 0.858615447384499, 0.61998607803627, 0.880146795560329"
"98",100,4,15,0.725033429401511,"0.79428466617755, 0.470270607104927, 0.857355057755471, 0.623591133907309, 0.879665682062299"
"99",900,5,5,0.730222276694601,"0.767498165810712, 0.533313826213235, 0.858421698999069, 0.617610551383037, 0.874267141066953"
"100",250,5,5,0.730622432875248,"0.757527512839325, 0.544969330472289, 0.86115057837481, 0.607382304451365, 0.882082438238453"
"101",1000,6,15,0.733070820024465,"0.7798899486427, 0.535901228948566, 0.859037798362262, 0.61451254808573, 0.876012576083065"
"102",750,3,15,0.730563378172093,"0.774842259721203, 0.531268287925093, 0.859259225088468, 0.612189778347683, 0.875257339778016"
"103",1000,3,20,0.729217703902585,"0.776471019809244, 0.532167782907428, 0.857836865909715, 0.601278622458326, 0.878334228428213"
"104",250,6,5,0.718043281836187,"0.77483492296405, 0.466650952597698, 0.861656989498633, 0.608325334310313, 0.87874820981024"
"105",750,6,10,0.730513304594433,"0.771504035216434, 0.528691722478705, 0.858593407224252, 0.61479978017952, 0.878977577873254"
"106",1000,6,10,0.73014588802073,"0.771892883345561, 0.531864338817002, 0.859328420940408, 0.610875984612566, 0.876767812388113"
"107",100,3,15,0.730767615938441,"0.756133528980191, 0.542726011660923, 0.858834311301374, 0.609983513464004, 0.886160714285714"
"108",500,5,20,0.732502200099258,"0.772311078503301, 0.539114485120402, 0.858102372956416, 0.612243267997802, 0.880739795918367"
"109",500,4,20,0.729026948158242,"0.76529713866471, 0.530162884452825, 0.857878383420879, 0.612947426268547, 0.878848907984246"
"110",100,5,20,0.72456745010693,"0.740029347028613, 0.526345449422372, 0.861753863691348, 0.608497527019601, 0.886211063372717"
"111",900,5,20,0.725300507588049,"0.743074101247249, 0.533633526237076, 0.858490382289142, 0.616528301886792, 0.874776226279986"
"112",250,3,15,0.716787506279607,"0.761548055759354, 0.482492359711295, 0.858147478400643, 0.604092324601575, 0.87765731292517"
"113",500,4,15,0.730122988479702,"0.761922230374175, 0.534291891540412, 0.858680542741509, 0.61626158637113, 0.879458691371285"
"114",500,5,17,0.72898322036303,"0.767072633895818, 0.533603723692481, 0.859486289995202, 0.61122476644074, 0.873528687790906"
"115",250,5,10,0.727998718553881,"0.7495597945708, 0.539575069900514, 0.85826844300107, 0.61442388715882, 0.878166398138203"
"116",750,3,5,0.726733609903896,"0.756581071166544, 0.53118971758025, 0.859831244131167, 0.610657629602491, 0.875408387039026"
"117",250,6,15,0.726553623093692,"0.752369772560528, 0.530550317532566, 0.859175677504275, 0.615056970141051, 0.875615377730039"
"118",750,4,20,0.731570660829399,"0.770983125458547, 0.535099269566725, 0.858104423203881, 0.613167246748489, 0.880499239169352"
"119",100,4,20,0.719482020981057,"0.758958180484226, 0.477222727962373, 0.856551360749242, 0.621140868290896, 0.883536967418546"
"120",500,4,5,0.731110275739039,"0.775025678650037, 0.529127923358693, 0.859395566544882, 0.615435794101484, 0.8765664160401"
