"","nrounds","max_depth","eta","subsample","min_child_weight","gamma","colsample_bylevel","mean_ROC_AUC","fold_ROC_AUC"
"28",100,3,0.05,0.6,10,0,0.8,0.72617001364078,"0.727278063096112, 0.503790341808093, 0.866874869296724, 0.609677962996886, 0.923228831006087"
"29",50,3,0.05,0.6,10,1,0.8,0.703032169752754,"0.656346294937638, 0.498477360903396, 0.859039848609727, 0.582879648287232, 0.918417696025779"
"30",100,5,0.05,0.8,1,1,0.8,0.729914407728167,"0.721159207630227, 0.512389730584997, 0.866459694185088, 0.619901080784026, 0.929662325456498"
"31",500,3,0.05,0.8,10,0.1,0.6,0.736243743406011,"0.761100513573001, 0.518734963261591, 0.872749853407306, 0.595994870855468, 0.932638515932689"
"32",1000,3,0.01,0.7,10,0.1,0.7,0.731411793310602,"0.740821716801174, 0.510872510132865, 0.869203950416815, 0.608747389631801, 0.927413399570354"
"33",100,5,0.01,0.7,5,0.1,0.8,0.706962338498829,"0.624255319148936, 0.515692394390619, 0.862308968192461, 0.61136252060817, 0.921192490153956"
"34",50,3,0.1,0.7,1,0.1,0.7,0.720660504349297,"0.717101980924431, 0.500078570344843, 0.86225617432024, 0.604502656164133, 0.919363139992839"
"35",500,3,0.01,0.8,5,1,0.6,0.723622770506102,"0.722538517975055, 0.50406669267616, 0.861367904606086, 0.608030774867192, 0.922109962406015"
"36",500,5,0.05,0.6,10,0,0.6,0.73752009856074,"0.771107850330154, 0.522511758458504, 0.87050278218581, 0.596176589118886, 0.927301512710347"
"37",50,5,0.01,0.6,10,1,0.6,0.710891330664691,"0.662553191489362, 0.502961289203893, 0.862334596285772, 0.607686389448617, 0.918921186895811"
"38",1000,3,0.01,0.6,5,1,0.7,0.733602596249689,"0.765282465150404, 0.510937533866528, 0.867966626071767, 0.597923429199487, 0.925902926960258"
"39",500,5,0.05,0.6,5,1,0.7,0.734778939306398,"0.756096845194424, 0.524180700955849, 0.874122494085036, 0.588601575380106, 0.930893080916577"
"40",1000,5,0.1,0.8,10,1,0.6,0.737629664829452,"0.782479823917828, 0.521037887162147, 0.873493068113321, 0.579886426085364, 0.9312511188686"
"41",100,3,0.1,0.6,10,1,0.6,0.73630098006057,"0.763000733675715, 0.510479658408653, 0.868592976672284, 0.607632167063565, 0.931799364482635"
"42",500,5,0.1,0.8,1,1,0.8,0.732742240519902,"0.763771093176816, 0.531029867568329, 0.873157852652815, 0.585815717164316, 0.909936672037236"
"43",50,3,0.1,0.7,1,0.1,0.7,0.729855175765487,"0.734497432134996, 0.524727984047511, 0.863114715446154, 0.609927825609086, 0.917007921589688"
"44",50,3,0.01,0.7,10,1,0.7,0.70615081403219,"0.636786500366838, 0.504928257147192, 0.854409364710321, 0.608117237589302, 0.926512710347297"
"45",100,3,0.05,0.8,5,0,0.6,0.725521079353527,"0.722179016874541, 0.497951752389622, 0.867995329536275, 0.618331562557245, 0.921147735409953"
"46",500,5,0.05,0.7,10,0.1,0.7,0.738075365517694,"0.761467351430668, 0.530417560743005, 0.873380304502754, 0.593233925627404, 0.93187768528464"
"47",500,3,0.05,0.6,10,1,0.7,0.738686232629394,"0.777432134996332, 0.518073888636019, 0.872678094746036, 0.594454662026012, 0.930792382742571"
"48",1000,3,0.01,0.8,10,0.1,0.7,0.729376203165753,"0.740763022743947, 0.506868131868132, 0.86909221192998, 0.603896684374428, 0.926260964912281"
"49",50,5,0.05,0.6,5,1,0.6,0.728156529260562,"0.721958914159941, 0.51834753018185, 0.866145493761097, 0.609099102399707, 0.925231605800215"
"50",500,5,0.05,0.7,10,1,0.7,0.737754987483541,"0.760983125458547, 0.52452749420205, 0.876855473955706, 0.592606704524638, 0.933802139276763"
"51",500,3,0.05,0.7,5,0,0.6,0.737964554119915,"0.766485693323551, 0.520349719314216, 0.87002302427903, 0.59938596812603, 0.933578365556749"
"52",1000,5,0.05,0.6,10,0,0.8,0.727073084827012,"0.731900220102715, 0.516795088540651, 0.875394672636987, 0.59378640776699, 0.917489035087719"
"53",100,5,0.1,0.6,10,0,0.6,0.735392134771288,"0.758606016140866, 0.514508420573509, 0.869708311293173, 0.606131525920498, 0.928006399928392"
"54",50,3,0.01,0.6,1,0.1,0.6,0.709158266100569,"0.657116654438738, 0.49847465158116, 0.855331976069512, 0.609871405019234, 0.9249966433942"
"55",100,3,0.1,0.6,1,0,0.8,0.733122104531743,"0.756052824651504, 0.512102542427986, 0.869336191378299, 0.604856567136838, 0.923262397064089"
"56",50,5,0.05,0.7,1,0,0.7,0.715514580286423,"0.668782098312546, 0.51165821358129, 0.863878432626818, 0.607865909507236, 0.925388247404225"
"57",1000,5,0.1,0.6,10,0.1,0.6,0.725790323571931,"0.729743213499633, 0.519748249777836, 0.865339233945537, 0.588072540758381, 0.926048379878267"
"58",1000,3,0.05,0.6,10,1,0.6,0.738505617682669,"0.776287600880411, 0.521027049873204, 0.875491034267836, 0.587799963363253, 0.931922440028643"
"59",500,5,0.05,0.6,5,0.1,0.8,0.732940566334607,"0.755245781364637, 0.523313717840345, 0.874307016356874, 0.588853636197106, 0.922982679914071"
"60",50,5,0.05,0.8,5,0.1,0.6,0.717685763933563,"0.690990462215701, 0.520214253202419, 0.863163408823445, 0.592084997252244, 0.921975698174006"
"61",100,3,0.1,0.8,1,0.1,0.7,0.731986288166281,"0.737916360968452, 0.508572295554544, 0.865937906205279, 0.618480307748672, 0.929024570354458"
"62",50,3,0.01,0.8,1,0,0.6,0.712014465323244,"0.660895084372707, 0.511216594056831, 0.856601591812132, 0.607436526836417, 0.923922529538131"
"63",50,3,0.05,0.8,10,0,0.6,0.70906061210843,"0.672120322817315, 0.500810087348549, 0.8601736354578, 0.592617695548635, 0.919581319369853"
"64",500,3,0.01,0.7,5,0.1,0.7,0.725157207369655,"0.732164343360235, 0.502343563734096, 0.863315639697712, 0.605718263418208, 0.922244226638024"
"65",50,3,0.01,0.6,10,0.1,0.6,0.710040026547837,"0.682795304475422, 0.499856405921495, 0.855789181254177, 0.589095438725041, 0.92266380236305"
"66",100,5,0.01,0.6,5,0.1,0.6,0.712300434419044,"0.661856199559795, 0.51488230704207, 0.864003497722175, 0.602264150943396, 0.918496016827784"
"67",50,5,0.05,0.8,1,0.1,0.6,0.722071457527145,"0.698701393983859, 0.518128075080738, 0.865088591192957, 0.611643890822495, 0.916795336555675"
"68",500,5,0.05,0.7,10,0.1,0.8,0.737685628676199,"0.76428466617755, 0.522316687257516, 0.870167566725304, 0.59717457409782, 0.934484649122807"
"69",50,3,0.1,0.7,1,0,0.6,0.726216845757777,"0.732120322817315, 0.51425374428333, 0.86101782485146, 0.600211760395677, 0.923480576441103"
"70",500,5,0.1,0.6,5,0,0.7,0.735537387720746,"0.779985326485693, 0.522538851680864, 0.87160171482698, 0.572891738413629, 0.930669307196563"
"71",100,3,0.1,0.7,10,0.1,0.6,0.730888062798519,"0.73960381511372, 0.50654843184429, 0.866766718742952, 0.613783476827258, 0.927737871464375"
"72",1000,3,0.01,0.7,5,0.1,0.6,0.736706668767665,"0.754981658107117, 0.512010425471964, 0.868277238562695, 0.618366733834036, 0.929897287862513"
"73",500,5,0.1,0.7,1,0.1,0.8,0.728513474773912,"0.751724137931034, 0.527117606259618, 0.87073035965441, 0.580809672101117, 0.91218559792338"
"74",1000,5,0.1,0.7,10,0,0.7,0.72864136177945,"0.734908290535583, 0.53357121182565, 0.871065575114916, 0.587906942663492, 0.915754788757608"
"75",1000,3,0.05,0.6,10,0,0.8,0.73441726728691,"0.766647101980924, 0.513923206970544, 0.873702193354738, 0.587289979849789, 0.930523854278554"
"76",100,5,0.05,0.6,1,0.1,0.7,0.7245930426362,"0.701232575201761, 0.525687084119037, 0.866012740237747, 0.601008243267998, 0.929024570354458"
"77",500,3,0.05,0.8,10,0,0.7,0.735525012659297,"0.756925898752751, 0.515115308754362, 0.873065591516896, 0.597395860047628, 0.935122404224848"
"78",1000,5,0.01,0.8,5,1,0.6,0.734972162582719,"0.741995597945708, 0.522603875414526, 0.871282901346192, 0.605825242718447, 0.933153195488722"
"79",100,5,0.1,0.7,1,0.1,0.7,0.728220268560222,"0.751797505502568, 0.526803324880248, 0.868595026919749, 0.585277889723393, 0.908627595775152"
"80",100,5,0.05,0.7,1,0,0.6,0.729982564925767,"0.728679383712399, 0.522983180527559, 0.867868214193453, 0.602991023997069, 0.927391022198353"
"81",500,5,0.01,0.6,5,0,0.8,0.727481114172233,"0.716757153338225, 0.518496542904827, 0.867388456286674, 0.605403187396959, 0.929360230934479"
"82",500,5,0.01,0.7,5,1,0.7,0.72765876825278,"0.718928833455613, 0.518751219195006, 0.867025562485392, 0.608244733467668, 0.925343492660222"
"83",1000,5,0.01,0.7,5,0,0.7,0.737486419021086,"0.753778429933969, 0.52389893144331, 0.870205496303404, 0.603990474445869, 0.935558762978876"
"84",50,3,0.1,0.7,1,0,0.8,0.719817452816378,"0.718789435069699, 0.49687615146195, 0.863209539391405, 0.607830738230445, 0.912381399928392"
"85",100,5,0.05,0.6,10,0.1,0.6,0.731351628699143,"0.741335289801908, 0.514898562975486, 0.866069122043031, 0.611427734017219, 0.923027434658074"
"86",100,3,0.1,0.8,10,1,0.8,0.729552542943879,"0.739031548055759, 0.506399419121313, 0.865637544951676, 0.608161934420223, 0.928532268170426"
"87",50,3,0.05,0.6,5,0.1,0.6,0.715492126602126,"0.689992663242847, 0.510002817695125, 0.861319723790662, 0.593666239237956, 0.922479189044039"
"88",100,3,0.1,0.8,5,0,0.6,0.732582570906026,"0.738650036683786, 0.499674881331686, 0.872119914873725, 0.622056054222385, 0.930411967418546"
"89",1000,3,0.01,0.6,5,0,0.7,0.736858833134826,"0.759677182685253, 0.513278388278388, 0.869048131609485, 0.612202967576479, 0.930087495524526"
"90",50,5,0.01,0.6,1,0.1,0.6,0.723580388448701,"0.698297872340426, 0.517312569087717, 0.85998655037663, 0.617867741344569, 0.924437209094164"
"91",50,5,0.01,0.7,10,0,0.6,0.713206203554759,"0.685370506236244, 0.503289117194443, 0.858946562350076, 0.599022531599194, 0.919402300393842"
"92",100,5,0.05,0.6,5,0.1,0.6,0.73163421491672,"0.743140132061629, 0.518485705615883, 0.865202892489123, 0.603347133174574, 0.927995211242392"
"93",500,5,0.05,0.7,10,0,0.6,0.73615578724151,"0.766060161408657, 0.52167186856536, 0.872430014802787, 0.587418941198022, 0.933197950232725"
"94",500,3,0.05,0.7,5,0,0.7,0.736306281612243,"0.773338224504769, 0.522197477079134, 0.872238316664821, 0.596134090492764, 0.917623299319728"
"95",50,3,0.01,0.6,5,0,0.7,0.696035245667362,"0.613294203961849, 0.502814985803152, 0.855423212081698, 0.583792636013922, 0.92485119047619"
"96",1000,3,0.01,0.7,1,0.1,0.8,0.733895938780381,"0.754732208363903, 0.508304072653185, 0.867381280420547, 0.610171826341821, 0.928890306122449"
"97",100,5,0.01,0.7,5,0.1,0.8,0.714136368024852,"0.668151137197359, 0.511200338123415, 0.862813329068819, 0.60934969774684, 0.919167337987827"
"98",50,3,0.01,0.7,1,0,0.8,0.688736600598885,"0.571621423330888, 0.50088323904892, 0.852713810056874, 0.595280454295659, 0.923184076262084"
"99",1000,5,0.05,0.6,10,1,0.7,0.730850065431515,"0.758826118855466, 0.520187159980059, 0.872428989679054, 0.582409965195091, 0.920398093447905"
"100",100,5,0.1,0.8,5,0.1,0.7,0.732164849332605,"0.741027146001467, 0.518052214058131, 0.867947148720851, 0.603396959150027, 0.930400778732546"
"101",50,3,0.1,0.8,10,1,0.6,0.722305646600232,"0.713301540719002, 0.511753039859549, 0.865600127935442, 0.600917384136289, 0.919956140350877"
"102",500,5,0.1,0.8,10,1,0.7,0.728619590641316,"0.744093910491563, 0.514779352797104, 0.872127603301718, 0.586630518409965, 0.92546656820623"
"103",500,3,0.05,0.7,10,0.1,0.6,0.732968324308861,"0.745810711665444, 0.520252183713722, 0.872381833987362, 0.593478659095072, 0.932918233082707"
"104",1000,5,0.01,0.6,10,0,0.8,0.736943066937394,"0.752736610418195, 0.519233478553005, 0.872685270612163, 0.606324967942847, 0.933735007160759"
"105",1000,5,0.05,0.8,1,0,0.6,0.733077728510846,"0.758253851797505, 0.524993497626634, 0.872064045630308, 0.592722476644074, 0.917354770855711"
"106",100,5,0.1,0.7,5,0,0.8,0.729867119477381,"0.722215700660308, 0.525481175629105, 0.867047090083773, 0.604918116871222, 0.929673514142499"
"107",1000,3,0.1,0.6,5,0,0.6,0.731411271911765,"0.773925165077036, 0.529406983548995, 0.86952173877387, 0.567328814801246, 0.91687365735768"
"108",500,5,0.05,0.6,1,0.1,0.7,0.736198938998357,"0.778033749082905, 0.520241346424778, 0.873152727034153, 0.592939366184283, 0.916627506265664"
"109",50,3,0.01,0.6,1,1,0.6,0.705292635784396,"0.635128393250183, 0.503660294340768, 0.858422211560935, 0.605173108627954, 0.924079171142141"
"110",100,5,0.01,0.8,1,1,0.7,0.713737998350963,"0.655194424064564, 0.518577822571905, 0.862409942880106, 0.611416010258289, 0.92109179197995"
"111",100,5,0.05,0.8,10,1,0.7,0.73007374414708,"0.731966250917095, 0.515126146043306, 0.865989162391901, 0.606919948708555, 0.930367212674543"
"112",1000,5,0.1,0.8,10,1,0.7,0.731780660604179,"0.748848129126926, 0.52452749420205, 0.870775465098637, 0.589095438725041, 0.925656775868242"
"113",500,3,0.05,0.8,10,0.1,0.8,0.732929601983725,"0.756933235509905, 0.517553698766717, 0.872812385954985, 0.585157721194358, 0.93219096849266"
"114",100,5,0.05,0.8,10,1,0.8,0.727731027956458,"0.716691122523844, 0.513646856102477, 0.870937434648362, 0.610648836783294, 0.926730889724311"
"115",50,5,0.05,0.8,10,0,0.8,0.718975602506513,"0.693543653705062, 0.505965927563561, 0.865132158951585, 0.608193442022348, 0.922042830290011"
"116",1000,5,0.05,0.7,1,0,0.7,0.728006452053621,"0.747410124724872, 0.518604915794265, 0.870783666088497, 0.590936068877084, 0.912297484783387"
"117",500,5,0.05,0.7,5,1,0.8,0.739763615632069,"0.766654438738078, 0.526261460433058, 0.872639140044203, 0.596339256274043, 0.936923782670963"
"118",500,3,0.1,0.6,10,0.1,0.6,0.72856060630291,"0.749523110785033, 0.518756637839478, 0.874310091728072, 0.578170360871955, 0.922042830290011"
"119",100,5,0.01,0.7,1,0,0.8,0.696624667190973,"0.571393983859134, 0.517467000455166, 0.861940436210651, 0.610346217255908, 0.921975698174006"
"120",100,3,0.1,0.7,10,1,0.8,0.733698030788443,"0.76520909757887, 0.507363937837311, 0.865058862604716, 0.603802894302986, 0.927055361618332"
