occurrenceStatus,decimalLatitude,decimalLongitude,year,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9
1,57.63824,14.99402,1994,4.73976993560791,14.7806596755981,-4.87779378890991,711.05517578125,115.103813171387,20.5440349578857,55.2918586730957,279.083251953125,78.4026336669922,279.083251953125,78.9228286743164,8.1621789932251,26.4584121704102,801.095458984375,21.0407562255859,-9.80833339691162,30.8490905761719,14.7806596755981,-1.8125376701355
1,57.58266,14.76289,1994,4.35808134078979,14.1279392242432,-5.06251811981201,778.485656738281,121.943550109863,21.3442363739014,53.4935684204102,297.855682373047,83.5292587280273,297.855682373047,90.9841156005859,8.10096454620361,26.6281509399414,780.9306640625,20.3177242279053,-10.1048336029053,30.4225578308105,14.1279392242432,-2.13208270072937
1,57.57892,14.64263,1994,4.14949464797974,13.8685474395752,-5.26917886734009,819.317077636719,126.600395202637,21.8376941680908,53.1693801879883,310.998870849609,86.2787475585938,310.998870849609,94.4098739624023,8.10510444641113,26.6538028717041,778.317993164062,20.0621662139893,-10.3466424942017,30.4088077545166,13.8685474395752,-2.35372638702393
1,57.62858,15.41939,1994,4.73450374603271,14.7293338775635,-4.71225643157959,675.536682128906,114.21866607666,19.8833885192871,56.5115623474121,273.168640136719,73.9977493286133,273.168640136719,73.9977493286133,8.51887321472168,27.6209774017334,790.292724609375,21.2616939544678,-9.58034801483154,30.842041015625,14.7293338775635,-4.71225643157959
1,57.56213,15.41676,1994,4.55965948104858,14.494234085083,-4.82121706008911,683.505676269531,113.14533996582,20.4700527191162,54.9236869812012,270.44091796875,78.5653305053711,270.44091796875,78.5653305053711,8.46956729888916,27.6395950317383,784.557006835938,20.99391746521,-9.64895915985107,30.6428756713867,14.494234085083,-4.82121706008911
1,57.62441,16.0688,1994,5.20099782943726,15.2087497711182,-4.16814708709717,630.622436523438,105.977516174316,20.3199977874756,55.2491340637207,256.904693603516,74.702018737793,242.219207763672,74.702018737793,9.11208915710449,28.9493255615234,788.169372558594,22.008996963501,-9.46700096130371,31.4759979248047,10.6668319702148,-4.16814708709717
1,58.07395,14.7774,1994,4.50946569442749,14.4189100265503,-5.00899982452393,652.267761230469,101.378875732422,18.5671291351318,55.1206741333008,260.63525390625,61.9483451843262,260.63525390625,61.9483451843262,8.1602668762207,26.1186027526855,791.119079589844,20.7495994567871,-10.4935207366943,31.2431201934814,14.4189100265503,-5.00899982452393
1,57.59933,16.0335,1994,5.19499397277832,15.2184181213379,-4.19785785675049,625.783081054688,106.379684448242,19.6746253967285,55.8898162841797,255.690460205078,73.0214996337891,244.34001159668,73.0214996337891,9.18764972686768,29.0840549468994,789.773803710938,22.0743789672852,-9.51561164855957,31.5899906158447,10.658842086792,-4.19785785675049
1,57.68319,14.65438,1994,4.23442649841309,13.9873943328857,-5.23843002319336,774.580139160156,120.203987121582,20.6757507324219,53.8891143798828,299.458648681641,81.6628341674805,299.458648681641,84.4067459106445,8.29173946380615,26.9402256011963,782.073486328125,20.2742767333984,-10.5040102005005,30.7782859802246,13.9873943328857,-2.27958154678345
1,57.56755,14.5795,1994,4.07985401153564,13.783429145813,-5.33042192459106,839.978881835938,126.603134155273,21.6524219512939,52.9541282653809,320.795501708984,88.1186141967773,320.795501708984,95.2580947875977,8.2049036026001,26.909273147583,777.533020019531,20.0174999237061,-10.4734897613525,30.4909896850586,13.783429145813,2.58823275566101
1,57.86206,14.89801,1994,4.33925724029541,14.2664442062378,-5.21390438079834,721.883422851562,117.364814758301,20.7954158782959,55.1006469726562,281.915069580078,75.0680389404297,281.915069580078,75.0680389404297,8.05170345306396,26.1748809814453,793.631164550781,20.4945793151855,-10.2666044235229,30.7611846923828,14.2664442062378,-5.21390438079834
1,57.34775,16.11167,1994,5.18989419937134,15.0961475372314,-4.15831136703491,643.427795410156,104.744773864746,22.5522518157959,51.594123840332,253.79557800293,85.8617248535156,238.859436035156,86.8742599487305,9.36294937133789,29.767786026001,781.978210449219,21.8769054412842,-9.57638931274414,31.4532947540283,10.6344938278198,3.36357259750366
1,57.6771,14.57915,1994,4.15542554855347,13.8618001937866,-5.24647378921509,800.862548828125,123.628753662109,20.9842948913574,53.779296875,308.041229248047,83.879035949707,308.041229248047,87.367805480957,8.30692577362061,27.0096626281738,777.335815429688,20.1825008392334,-10.5728855133057,30.7553863525391,13.8618001937866,-2.32876896858215
1,57.51275,15.03019,1994,4.62265062332153,14.50998878479,-4.85445261001587,713.7998046875,115.484558105469,20.8019256591797,55.0606651306152,280.580871582031,78.0494155883789,280.580871582031,82.6034927368164,8.07282733917236,26.5388717651367,788.717224121094,20.6675987243652,-9.75127792358398,30.4188766479492,14.50998878479,-1.88924610614777
1,57.69825,15.313,1994,4.5556902885437,14.4928865432739,-4.85036993026733,686.650329589844,113.873092651367,20.951343536377,56.0420417785645,273.737335205078,75.0738906860352,273.737335205078,75.0738906860352,8.15944862365723,26.7521076202393,786.0654296875,20.880916595459,-9.61929225921631,30.5002098083496,14.4928865432739,-4.85036993026733
1,57.90117,14.45008,1994,4.56622505187988,14.2234592437744,-4.83566427230835,704.967651367188,105.772422790527,18.1260890960693,55.8893051147461,284.041931152344,66.012092590332,284.041931152344,66.012092590332,8.41659832000732,27.1463451385498,773.556823730469,20.5852222442627,-10.4193124771118,31.0045337677002,14.2234592437744,-4.83566427230835
1,57.58506,15.97155,1994,5.13365650177002,15.1587533950806,-4.25023508071899,624.609741210938,108.060806274414,19.0330638885498,56.993839263916,256.548095703125,71.3529968261719,247.532775878906,71.3529968261719,9.17587757110596,29.0670375823975,789.810913085938,22.0357608795166,-9.53222274780273,31.5679836273193,10.5928525924683,-4.25023508071899
1,57.66499,14.53599,1994,4.11807250976562,13.8264026641846,-5.29790067672729,825.357421875,126.007171630859,21.4797458648682,53.4247093200684,315.669067382812,86.6688995361328,315.669067382812,90.7092742919922,8.33861446380615,27.1315765380859,778.297729492188,20.166130065918,-10.567852973938,30.7339839935303,13.8264026641846,-2.37508010864258
1,57.57539,14.64943,1994,4.14949464797974,13.8685474395752,-5.26917886734009,819.317077636719,126.600395202637,21.8376941680908,53.1693801879883,310.998870849609,86.2787475585938,310.998870849609,94.4098739624023,8.10510444641113,26.6538028717041,778.317993164062,20.0621662139893,-10.3466424942017,30.4088077545166,13.8685474395752,-2.35372638702393
1,57.39483,15.33537,1994,4.89292478561401,14.8563823699951,-4.5730357170105,636.459838867188,107.295822143555,18.7780876159668,55.1954917907715,257.023376464844,74.3175582885742,248.552642822266,75.6397247314453,8.66325759887695,28.0366268157959,790.16162109375,21.3969554901123,-9.50282859802246,30.8997840881348,10.2757902145386,-1.60372138023376
1,57.90499,14.55958,1994,4.37460470199585,14.0992622375488,-5.0485577583313,696.952758789062,105.638748168945,18.4319133758545,55.5598373413086,280.782806396484,66.8095703125,280.782806396484,66.8095703125,8.28501510620117,26.7816562652588,778.156494140625,20.4134998321533,-10.5219097137451,30.9354095458984,14.0992622375488,-5.0485577583313
1,57.57892,14.64263,1994,4.14949464797974,13.8685474395752,-5.26917886734009,819.317077636719,126.600395202637,21.8376941680908,53.1693801879883,310.998870849609,86.2787475585938,310.998870849609,94.4098739624023,8.10510444641113,26.6538028717041,778.317993164062,20.0621662139893,-10.3466424942017,30.4088077545166,13.8685474395752,-2.35372638702393
1,57.68938,15.1421,1994,4.47213459014893,14.3846530914307,-4.96023082733154,711.494323730469,118.014953613281,21.2678127288818,56.2260093688965,282.684906005859,77.6558685302734,278.985748291016,77.6558685302734,7.95586729049683,26.2268333435059,786.843383789062,20.5918369293213,-9.74300003051758,30.3348369598389,9.81007385253906,-4.96023082733154
1,57.57537,14.64776,1994,4.14949464797974,13.8685474395752,-5.26917886734009,819.317077636719,126.600395202637,21.8376941680908,53.1693801879883,310.998870849609,86.2787475585938,310.998870849609,94.4098739624023,8.10510444641113,26.6538028717041,778.317993164062,20.0621662139893,-10.3466424942017,30.4088077545166,13.8685474395752,-2.35372638702393
1,57.49255,15.62095,1994,4.8663592338562,14.849781036377,-4.56012964248657,672.863342285156,115.654899597168,19.8619766235352,55.2717552185059,268.155700683594,78.9663543701172,268.155700683594,78.9663543701172,8.87542724609375,28.4673919677734,788.506103515625,21.5455455780029,-9.63197708129883,31.1775226593018,14.849781036377,-4.56012964248657
1,57.85039,14.04438,1994,4.60006189346313,14.3899812698364,-4.92420721054077,714.879943847656,106.295600891113,16.0141181945801,56.7908821105957,282.924346923828,64.6809539794922,282.924346923828,65.1004943847656,8.20995807647705,26.7388534545898,785.01220703125,20.6212368011475,-10.082989692688,30.7042255401611,14.3899812698364,-1.99346137046814
1,57.84336,16.12427,1994,5.2310209274292,15.2830266952515,-4.17664241790771,657.347106933594,113.620719909668,20.8003673553467,57.4825668334961,275.120361328125,72.1837005615234,253.181015014648,72.1837005615234,8.37328052520752,27.0661792755127,790.708557128906,21.719762802124,-9.21656036376953,30.9363231658936,10.7363157272339,-4.17664241790771
1,57.4509,15.21639,1994,4.86460208892822,14.8216352462769,-4.59921264648438,630.215698242188,106.656929016113,18.4004306793213,55.4948348999023,252.484497070312,72.095458984375,249.418548583984,73.4982299804688,8.42035865783691,27.5064697265625,789.99169921875,21.2309494018555,-9.38133430480957,30.612283706665,10.220814704895,-1.62285137176514
1,57.7069,14.506,1994,4.19000864028931,13.9053363800049,-5.20716238021851,810.06787109375,124.402153015137,21.1201190948486,53.8853492736816,311.650207519531,84.2116088867188,311.650207519531,87.7506637573242,8.384352684021,27.146183013916,778.305053710938,20.3166122436523,-10.5693225860596,30.8859348297119,13.9053363800049,-2.28202962875366
1,57.49662,14.4084,1994,4.39839315414429,14.1171369552612,-4.95824956893921,863.689758300781,128.105438232422,20.2318153381348,54.0779800415039,329.018218994141,83.377311706543,329.018218994141,95.0498733520508,8.3116397857666,27.2044219970703,778.028930664062,20.4183139801025,-10.1342163085938,30.5525302886963,14.1171369552612,2.95528984069824
1,57.83527,16.38345,1994,5.64814901351929,15.7186374664307,-3.75045108795166,646.984313964844,109.97819519043,23.13698387146,52.4109077453613,258.703918457031,81.5361099243164,234.442123413086,81.5361099243164,8.26871299743652,26.7724533081055,791.215576171875,21.9123020172119,-8.97284984588623,30.8851509094238,11.3103361129761,-3.75045108795166
1,57.87035,14.59954,1994,4.18927955627441,13.9571132659912,-5.23557949066162,728.080932617188,111.968048095703,19.3545799255371,55.1268768310547,289.741546630859,72.1750793457031,289.741546630859,72.1750793457031,8.2963399887085,26.8274421691895,780.682006835938,20.3048515319824,-10.6199741363525,30.924825668335,13.9571132659912,-5.23557949066162
1,57.63087,14.72969,1994,4.25894069671631,14.0694370269775,-5.20401382446289,788.173767089844,123.577278137207,22.1093063354492,53.492504119873,304.055969238281,84.7591018676758,304.055969238281,89.375846862793,8.24647045135498,26.8588390350342,784.43408203125,20.4023151397705,-10.3006887435913,30.7030029296875,14.0694370269775,-2.24155187606812
1,57.97286,14.61468,1994,4.55013561248779,14.3693647384644,-4.95674133300781,640.526245117188,98.2006301879883,17.2600173950195,55.6734848022461,258.709503173828,59.4055061340332,258.709503173828,59.4055061340332,8.22511672973633,26.4239959716797,784.845397949219,20.6470756530762,-10.4803771972656,31.1274528503418,14.3693647384644,-4.95674133300781
1,57.84889,14.94045,1994,4.28422594070435,14.2072772979736,-5.25810194015503,729.9130859375,119.90119934082,21.4460048675537,55.5933685302734,285.04052734375,76.4084396362305,285.04052734375,76.4084396362305,7.84998464584351,25.7329025268555,792.105651855469,20.3132915496826,-10.1923408508301,30.5056324005127,14.2072772979736,-5.25810194015503
1,57.62441,16.0688,1994,5.20099782943726,15.2087497711182,-4.16814708709717,630.622436523438,105.977516174316,20.3199977874756,55.2491340637207,256.904693603516,74.702018737793,242.219207763672,74.702018737793,9.11208915710449,28.9493255615234,788.169372558594,22.008996963501,-9.46700096130371,31.4759979248047,10.6668319702148,-4.16814708709717
1,57.62762,14.39836,1994,4.23858499526978,13.8885822296143,-5.12489938735962,840.157531738281,126.523109436035,20.1382904052734,54.513053894043,322.598358154297,84.3653793334961,322.598358154297,89.8933410644531,8.41636657714844,27.3665885925293,773.717712402344,20.282018661499,-10.4721508026123,30.7541694641113,13.8885822296143,-2.24053001403809
1,57.83532,14.92563,1994,4.28422594070435,14.2072772979736,-5.25810194015503,729.9130859375,119.90119934082,21.4460048675537,55.5933685302734,285.04052734375,76.4084396362305,285.04052734375,76.4084396362305,7.84998464584351,25.7329025268555,792.105651855469,20.3132915496826,-10.1923408508301,30.5056324005127,14.2072772979736,-5.25810194015503
1,57.58265,14.76122,1994,4.35808134078979,14.1279392242432,-5.06251811981201,778.485656738281,121.943550109863,21.3442363739014,53.4935684204102,297.855682373047,83.5292587280273,297.855682373047,90.9841156005859,8.10096454620361,26.6281509399414,780.9306640625,20.3177242279053,-10.1048336029053,30.4225578308105,14.1279392242432,-2.13208270072937
1,57.83707,16.38179,1994,5.64814901351929,15.7186374664307,-3.75045108795166,646.984313964844,109.97819519043,23.13698387146,52.4109077453613,258.703918457031,81.5361099243164,234.442123413086,81.5361099243164,8.26871299743652,26.7724533081055,791.215576171875,21.9123020172119,-8.97284984588623,30.8851509094238,11.3103361129761,-3.75045108795166
1,57.88865,14.73718,1994,4.24816703796387,14.0543336868286,-5.18952703475952,698.413818359375,108.906784057617,19.4291458129883,54.6552925109863,276.333221435547,69.9255752563477,276.333221435547,69.9255752563477,8.30879402160645,26.7870845794678,783.325744628906,20.4472045898438,-10.5707063674927,31.0179100036621,14.0543336868286,-5.18952703475952
1,57.61928,15.32579,1994,4.59772682189941,14.5521259307861,-4.82464075088501,671.462463378906,112.801635742188,20.0161685943604,56.0663146972656,268.524841308594,75.3018951416016,267.170440673828,75.3018951416016,8.22338962554932,26.9316787719727,787.327392578125,20.915584564209,-9.61868095397949,30.5342655181885,9.96057987213135,-4.82464075088501
1,57.65008,14.57168,1994,4.0913462638855,13.7916765213013,-5.32645654678345,823.794494628906,126.975044250488,21.3541049957275,53.6297874450684,314.896392822266,86.360481262207,314.896392822266,91.0448532104492,8.25891876220703,26.99294090271,777.477233886719,20.0541667938232,-10.5424203872681,30.596586227417,13.7916765213013,-2.40370774269104
1,57.82259,14.49174,1994,4.4415020942688,14.1318273544312,-5.02376127243042,738.2744140625,111.194541931152,19.1926422119141,54.988410949707,292.762908935547,73.8495635986328,292.762908935547,73.8495635986328,8.56040191650391,27.4763069152832,778.677062988281,20.5689430236816,-10.5866317749023,31.155574798584,14.1318273544312,-5.02376127243042
1,57.84627,14.52456,1994,4.42639589309692,14.1547775268555,-5.07102680206299,716.839111328125,108.460678100586,18.8349304199219,55.1875190734863,286.418273925781,70.3457946777344,286.418273925781,70.3457946777344,8.36378955841064,26.9092025756836,780.790405273438,20.464147567749,-10.6173725128174,31.0815200805664,14.1547775268555,-5.07102680206299
1,57.85638,14.64212,1994,4.10547113418579,13.8889474868774,-5.30852222442627,729.028930664062,112.847053527832,20.0814151763916,54.7711906433105,288.570465087891,73.9576034545898,288.570465087891,73.9576034545898,8.3094482421875,26.8631820678711,781.2587890625,20.279203414917,-10.6532754898071,30.9324779510498,13.8889474868774,-5.30852222442627
1,57.83352,16.37331,1994,5.4949836730957,15.5614709854126,-3.89369034767151,656.034423828125,111.543273925781,23.3055057525635,52.9095306396484,265.046630859375,81.4115219116211,238.275924682617,81.4115219116211,8.32511615753174,26.9815216064453,791.183288574219,21.8170318603516,-9.03784561157227,30.8548774719238,11.1300506591797,-3.89369034767151
1,57.83531,16.37503,1994,5.64814901351929,15.7186374664307,-3.75045108795166,646.984313964844,109.97819519043,23.13698387146,52.4109077453613,258.703918457031,81.5361099243164,234.442123413086,81.5361099243164,8.26871299743652,26.7724533081055,791.215576171875,21.9123020172119,-8.97284984588623,30.8851509094238,11.3103361129761,-3.75045108795166
1,57.73266,16.2173,1994,5.372474193573,15.4079513549805,-3.99057531356812,639.3857421875,109.694488525391,21.4318790435791,54.0494194030762,258.931884765625,77.409912109375,236.178619384766,77.409912109375,8.58564853668213,27.688045501709,788.351318359375,21.8519477844238,-9.15655517578125,31.0085029602051,10.9290533065796,-3.99057531356812
1,57.85848,14.89979,1994,4.33925724029541,14.2664442062378,-5.21390438079834,721.883422851562,117.364814758301,20.7954158782959,55.1006469726562,281.915069580078,75.0680389404297,281.915069580078,75.0680389404297,8.05170345306396,26.1748809814453,793.631164550781,20.4945793151855,-10.2666044235229,30.7611846923828,14.2664442062378,-5.21390438079834
1,57.92529,14.61626,1994,4.43229484558105,14.2012815475464,-5.0323543548584,672.583801269531,102.732772827148,17.9830341339111,55.7278861999512,271.12646484375,63.3282775878906,271.12646484375,63.3282775878906,8.20974731445312,26.4785766601562,781.205505371094,20.4930000305176,-10.512243270874,31.0052433013916,14.2012815475464,-5.0323543548584
1,57.68938,15.1421,1994,4.47213459014893,14.3846530914307,-4.96023082733154,711.494323730469,118.014953613281,21.2678127288818,56.2260093688965,282.684906005859,77.6558685302734,278.985748291016,77.6558685302734,7.95586729049683,26.2268333435059,786.843383789062,20.5918369293213,-9.74300003051758,30.3348369598389,9.81007385253906,-4.96023082733154
1,58.06769,14.78097,1994,4.50946569442749,14.4189100265503,-5.00899982452393,652.267761230469,101.378875732422,18.5671291351318,55.1206741333008,260.63525390625,61.9483451843262,260.63525390625,61.9483451843262,8.1602668762207,26.1186027526855,791.119079589844,20.7495994567871,-10.4935207366943,31.2431201934814,14.4189100265503,-5.00899982452393
1,57.62069,14.50573,1994,4.07130289077759,13.7694692611694,-5.32463884353638,839.861328125,127.608116149902,21.4083499908447,53.6597328186035,321.344543457031,87.2509307861328,321.344543457031,92.5335006713867,8.29787540435791,27.0906543731689,776.974670410156,20.083646774292,-10.5463829040527,30.6300296783447,13.7694692611694,-2.42079734802246
1,57.70632,15.11831,1994,4.53112602233887,14.4536247253418,-4.93579006195068,712.682373046875,117.336723327637,21.0842113494873,55.7920188903809,281.596435546875,78.1784057617188,279.124267578125,78.1784057617188,7.91525077819824,26.089038848877,788.987731933594,20.6115379333496,-9.72783374786377,30.3393726348877,9.88566970825195,-4.93579006195068
1,57.68586,14.46986,1994,4.27825880050659,14.0022058486938,-5.1365180015564,813.315185546875,125.147583007812,20.8187675476074,54.169261932373,312.214691162109,83.3684310913086,312.214691162109,87.6834869384766,8.49577903747559,27.3735237121582,779.340637207031,20.478723526001,-10.5577602386475,31.0364837646484,14.0022058486938,-2.20462322235107
1,57.84023,14.9878,1994,4.3418607711792,14.2641086578369,-5.1776328086853,722.568664550781,118.69068145752,21.6014614105225,55.2323608398438,282.160827636719,76.6088790893555,282.160827636719,76.6088790893555,7.83959913253784,25.7389793395996,790.894775390625,20.3920040130615,-10.0660762786865,30.458080291748,14.2641086578369,-5.1776328086853
1,57.7358,16.33821,1994,5.53375434875488,15.5579853057861,-3.79308247566223,639.465270996094,108.83203125,22.5566558837891,51.4500465393066,253.545974731445,81.9706420898438,228.709609985352,81.9706420898438,8.48673629760742,27.5300903320312,786.560302734375,21.8378410339355,-8.98928737640381,30.8271293640137,11.143253326416,-3.79308247566223
1,57.88775,14.7372,1994,4.24816703796387,14.0543336868286,-5.18952703475952,698.413818359375,108.906784057617,19.4291458129883,54.6552925109863,276.333221435547,69.9255752563477,276.333221435547,69.9255752563477,8.30879402160645,26.7870845794678,783.325744628906,20.4472045898438,-10.5707063674927,31.0179100036621,14.0543336868286,-5.18952703475952
1,57.95323,14.96665,1994,4.39244079589844,14.3087043762207,-5.12415742874146,697.303833007812,112.506332397461,20.5375289916992,55.7899551391602,275.530609130859,70.8571929931641,275.530609130859,70.8571929931641,7.94862651824951,25.8570098876953,790.948852539062,20.5404319763184,-10.200270652771,30.7407035827637,14.3087043762207,-5.12415742874146
1,57.59622,15.02339,1994,4.71287965774536,14.6691122055054,-4.83734703063965,696.885437011719,111.831993103027,20.2651958465576,55.4126205444336,275.478393554688,76.9223098754883,275.478393554688,77.8650436401367,8.15208911895752,26.6289253234863,794.668273925781,20.8772716522217,-9.73638916015625,30.6136608123779,14.6691122055054,-1.81457233428955
1,57.58178,14.76458,1994,4.35808134078979,14.1279392242432,-5.06251811981201,778.485656738281,121.943550109863,21.3442363739014,53.4935684204102,297.855682373047,83.5292587280273,297.855682373047,90.9841156005859,8.10096454620361,26.6281509399414,780.9306640625,20.3177242279053,-10.1048336029053,30.4225578308105,14.1279392242432,-2.13208270072937
1,57.71972,14.53072,1994,4.29811143875122,14.0142688751221,-5.12309122085571,785.169555664062,121.038856506348,20.3251857757568,54.4002532958984,304.567352294922,80.5904312133789,304.567352294922,83.7368545532227,8.33109092712402,26.9912586212158,778.554748535156,20.3550930023193,-10.5107927322388,30.8658847808838,14.0142688751221,-2.20897889137268
1,57.38374,16.08371,1994,5.22110652923584,15.1654148101807,-4.13544321060181,643.750793457031,106.609008789062,21.8909187316895,52.7540740966797,255.869857788086,84.7495498657227,240.353698730469,84.7495498657227,9.39926815032959,29.7890644073486,784.40576171875,21.963357925415,-9.58938884735107,31.5527458190918,10.681658744812,-4.13544321060181
1,57.79445,14.30273,1994,4.52253103256226,14.1482257843018,-4.85385417938232,759.911437988281,111.974533081055,18.1120185852051,55.8743896484375,304.131317138672,73.801628112793,304.131317138672,73.9909744262695,8.48397827148438,27.4946327209473,771.244567871094,20.515832901001,-10.3410205841064,30.8568534851074,14.1482257843018,-1.99219965934753
1,57.83531,16.37503,1994,5.64814901351929,15.7186374664307,-3.75045108795166,646.984313964844,109.97819519043,23.13698387146,52.4109077453613,258.703918457031,81.5361099243164,234.442123413086,81.5361099243164,8.26871299743652,26.7724533081055,791.215576171875,21.9123020172119,-8.97284984588623,30.8851509094238,11.3103361129761,-3.75045108795166
1,57.52692,14.75446,1994,4.48192310333252,14.2601194381714,-4.98104763031006,764.532775878906,117.988166809082,20.8348064422607,53.2546119689941,293.394805908203,81.4396514892578,293.394805908203,89.7118759155273,8.19262599945068,26.8309860229492,783.688415527344,20.4925842285156,-10.0416107177734,30.5341949462891,14.2601194381714,-2.00876665115356
1,57.81744,14.42967,1994,4.57063388824463,14.2400932312012,-4.89795112609863,727.46875,108.556976318359,18.0623741149902,55.6436233520508,292.425048828125,71.7731246948242,292.425048828125,71.7731246948242,8.68687915802002,27.7359790802002,778.358337402344,20.7536659240723,-10.5662288665771,31.3198947906494,14.2400932312012,-4.89795112609863
